Real lambda,Predicted lambda
1046.0,1045.943
656.0,655.99066
639.0,638.9761
728.0,727.9791
675.0,674.99255
574.0,573.9753
435.79999999999995,435.78732
774.0,773.97766
736.0,735.97955
779.0,778.9795
722.0,721.96857
379.0,378.99045
922.0,921.98584
746.0,745.9831
293.0,292.9915
897.9999999999999,897.9718
678.0,677.9745
658.0,657.98553
758.0,757.97406
785.0,784.9821
617.0,616.9859
438.0,437.99084
738.0,737.98566
580.0,579.9808
679.0,678.9765
730.0,729.95325
712.0,712.01245
529.0,528.9739
541.0,540.9964
818.0,817.9735
745.0,744.97797
567.0,566.9808
546.0,589.9765
650.0,649.9806
652.0,651.98315
483.99999999999994,483.98563
535.5,535.48065
384.0,383.98615
366.0,365.98425
365.0,364.9945
789.0,788.9784
561.0,560.99097
688.0,687.9816
568.0,567.9699
607.5,607.47986
604.0,603.98083
683.0,682.9771
685.0,684.99445
606.0,605.9841
757.0,756.97815
705.0,704.98694
789.0,788.9735
370.0,370.01395
693.0,692.9867
632.0,631.9859
553.0,552.98206
650.0,649.98456
795.0,794.9659
763.0,762.9855
433.8,433.82806
712.0,711.97675
742.0,741.98114
769.0,768.9802
654.0,653.9934
802.0000000000001,801.9674
737.0,736.97864
641.0,640.9856
568.0,567.9724
553.0,552.98193
703.0,702.9754
633.0,632.9867
717.0,716.9883
733.0,732.9751
576.0,575.959
619.0,618.98694
674.0,673.99786
597.0,596.9951
650.0,649.98895
423.0,422.98782
721.0,718.7457
693.0,692.9875
645.0,644.98425
657.0,656.98035
694.0,694.06586
745.0,744.9787
698.0,698.06757
493.0,492.98154
552.0,551.995
582.0,581.9894
561.0,560.9972
793.0,792.9792
606.0,605.96985
565.0,564.9951
491.0,490.99084
783.0,782.9802
652.0,651.9746
391.0,390.9917
684.0,683.984
477.0,476.98227
691.0,690.9888
673.0,672.9753
715.0,714.98444
699.0,698.9875
819.9999999999999,819.9762
684.0,683.9835
571.0,570.9908
720.0,719.9866
683.0,682.9799
543.0,542.9841
381.0,380.98947
590.0,589.976
564.0,563.9818
731.0,730.98267
551.0,550.972
731.0,730.97473
691.0,690.9836
674.0,673.99786
682.0,681.9923
557.0,556.98926
421.4,421.3877
662.0,661.9851
688.0,687.98926
691.0,690.98303
728.0,727.99084
781.0,780.9493
786.0,785.9777
787.0,786.97156
480.00000000000006,479.98404
505.00000000000006,504.98227
539.0,538.97394
625.0,624.98096
760.0,759.97424
720.0,719.9798
532.0,531.9951
685.0,684.99084
698.0,697.98694
355.0,354.9944
505.00000000000006,504.97998
630.0,629.98425
668.0,667.9766
390.0,389.9764
723.0,722.97705
498.0,497.98517
680.0,679.9843
668.0,667.97906
628.0,627.9864
699.0,698.9738
698.0,697.98566
740.0,739.98083
692.0,691.9999
363.0,362.9972
697.0,696.8942
500.00000000000006,499.97726
661.0,660.97754
691.0,690.9888
688.0,687.98486
515.0,514.9782
503.0,502.98358
731.0,730.9925
785.0,784.9873
867.0,866.9749
530.0,529.9856
769.0,768.98456
710.0,709.9943
922.0,922.00183
360.0,360.0079
725.0,724.98096
835.0,834.9613
697.0,696.98926
913.0,912.9615
435.00000000000006,434.9715
428.0,427.98462
404.99999999999994,404.9886
723.0,722.9808
746.0,745.9873
699.0,698.9838
709.0,708.98016
692.0,691.9739
706.0,705.97845
712.0,712.00824
724.0,723.98267
613.0,612.9774
895.0,894.94867
558.0,557.9721
500.00000000000006,499.97385
563.0,562.99225
399.99999999999994,399.98477
726.0,725.97864
436.0,435.98026
688.0,681.9937
678.0,677.9828
666.0,665.9964
574.0,573.99036
703.0,702.97156
689.0,688.9826
451.0,450.97525
408.0,407.99088
688.0,687.999
548.5,548.486
710.0,709.9897
700.0,699.98126
667.0,666.9833
680.0,679.9903
716.0,715.9776
691.0,690.9888
704.0,703.992
558.0,557.9636
536.0,535.9694
708.0,708.0128
684.0,683.9821
549.0,548.99
554.0,553.9892
629.0,628.9797
708.0,707.98956
658.0,657.9881
660.0,659.9804
548.0,547.98096
417.0,416.97427
663.0,662.9838
709.0,708.976
730.0,729.9789
668.0,667.98047
586.0,585.9812
750.0,749.99457
360.0,359.96173
534.0,533.9805
334.0,333.99625
765.0,764.9773
635.0,634.9859
740.0,739.98083
493.0,492.98605
782.0,781.9638
700.0,699.9808
720.0,719.9846
694.0,693.99023
565.0,564.9763
689.0,688.99335
818.0,817.98663
411.0,410.98114
569.0,568.9784
701.0,700.97626
692.0,691.98566
524.0,523.9993
502.0,501.98135
727.0,726.98206
712.0,711.99347
717.0,716.98895
638.0,637.989
558.0,557.9842
630.0,629.98016
668.0,667.9843
679.0,678.9709
684.0,683.97705
654.0,653.9923
815.0,814.96704
574.0,573.98737
888.0,887.9809
811.0000000000001,810.9722
664.0,663.92456
621.0,620.9877
718.0,717.98663
706.0,705.9797
501.0,500.97903
560.0,559.9361
670.0,669.9773
789.0,788.97675
781.0,780.9779
414.99999999999994,414.99002
654.0,653.9921
744.0,743.9656
686.0,685.97327
790.0,789.98315
715.0,714.98175
532.0,531.9814
777.0,776.9884
560.0,559.99207
815.0,814.9746
646.0,645.99475
590.0,589.9727
678.0,677.9885
675.0,674.9723
684.0,683.9738
409.99999999999994,409.98895
562.0,561.9766
640.0,639.98724
785.0,785.03217
804.0,803.9828
636.0,635.982
557.0,556.98224
606.0,605.98706
653.0,652.9759
848.0,847.96686
796.0,795.91113
596.0,595.9678
748.0,747.9836
448.0,447.99765
706.0,705.97485
423.6000000000001,423.593
522.0,521.97516
721.0,720.97925
696.0,695.98126
548.0,547.99005
740.0,739.98065
681.0,681.00183
685.0,684.99316
587.0,586.97784
672.0,671.9767
361.0,360.9819
632.0,631.9927
688.0,688.01154
362.0,361.99146
710.0,709.9783
607.0,606.9847
636.0,636.0051
584.0,583.9914
716.0,715.96875
632.0,631.9889
686.0,685.98267
728.0,727.9887
649.0,648.9786
681.0,680.9835
548.0,547.9729
432.8,432.76355
785.0,785.0169
720.0,719.97046
370.0,369.9551
883.0,882.97
532.0,531.9868
612.0,611.9775
732.0,731.9895
456.0,455.9938
616.0,615.98114
409.0,408.98398
681.0,680.982
700.0,699.97943
785.0,784.97125
678.0,677.98456
708.0,707.9691
905.0,904.94824
1039.0,1038.95
506.0,505.97183
537.0,536.9681
775.0,774.9869
682.0,682.00775
651.0,650.98126
732.0,731.97217
577.0,576.96924
679.0,678.986
723.0,722.9844
394.0,394.00803
667.0,666.9905
456.0,455.9845
445.00000000000006,445.0163
516.0,515.97687
680.0,679.9727
681.0,680.9813
731.0,730.9043
543.0,542.97833
360.0,360.02542
622.0,621.98956
682.0,681.99384
709.0,708.98016
684.0,683.9974
688.0,687.9643
490.00000000000006,489.99008
686.0,685.86804
595.0,594.97217
981.0000000000001,980.95593
665.0,664.98663
743.0,742.97943
1089.0,1088.9344
428.6,428.59497
640.0,639.96643
677.0,677.0003
637.0,636.9852
1041.0,1040.964
573.0,572.9854
754.0,753.9805
430.00000000000006,429.9906
689.0,688.9789
743.0,742.98553
634.0,633.991
655.0,654.97974
618.0,617.98865
548.0,547.96857
778.0,777.95667
666.0,665.9794
680.0,679.98157
666.0,665.98303
569.0,568.98505
1035.0,1034.964
708.0,707.9832
1052.0,1051.9558
585.0,584.983
699.0,698.9816
658.0,657.98474
544.0,543.97296
646.0,645.9981
500.00000000000006,499.98798
735.0,735.0291
721.0,718.7457
694.0,693.98126
649.0,648.99054
728.0,727.9847
972.0,971.94244
708.0,707.9817
649.0,648.9861
637.0,636.99396
536.0,535.97516
712.0,711.985
721.0,718.7457
550.0,549.9851
554.0,553.9961
652.0,651.9746
761.0,760.98706
745.0,744.9559
702.0,701.9773
622.0,621.9776
505.00000000000006,504.98022
600.0,599.9874
735.0,734.99115
651.0,650.9941
680.0,680.0619
635.0,684.9556
588.0,587.9865
794.0,793.97894
766.0,765.9801
728.0,727.9847
746.0,745.98285
775.0,774.96844
740.0,739.98083
515.0,514.98737
684.0,683.9603
762.0,761.9723
662.0,661.9779
695.0,694.98895
475.00000000000006,474.98355
496.0,495.9732
597.0,596.9772
667.0,666.9748
727.0,727.0059
656.0,655.9919
793.0,792.9751
577.0,576.97034
567.0,566.97174
911.0000000000001,910.9713
578.0,577.97473
981.0000000000001,980.952
675.0,674.9914
682.0,695.0103
688.0,687.9809
532.0,531.9666
634.0,633.99066
674.0,673.9719
382.0,381.99252
512.0,511.98523
425.79999999999995,425.78574
713.0,712.9783
567.0,566.9838
676.0,675.98486
735.0,684.9556
523.0,522.98474
514.0,513.98627
683.0,682.98474
630.0,629.98425
691.0,690.9856
712.0,711.98376
657.0,656.9838
1026.0,1025.9409
568.0,567.99066
699.0,698.98535
754.0,753.9789
550.0,549.9824
664.0,663.9805
434.0,433.98697
696.0,695.9815
402.0,401.9931
731.0,730.97723
780.0,779.9721
536.0,535.9846
708.0,707.98737
583.0,582.94977
733.0,732.97015
738.0,737.97784
706.0,705.96313
606.0,605.9767
682.0,681.95715
684.0,683.9823
403.0,402.98398
629.0,628.983
553.0,552.9853
433.0,433.05182
739.0,738.98004
764.0,763.9854
640.0,639.98206
765.0,764.9863
518.0,517.9761
688.0,687.98474
1026.0,1025.9447
552.0,551.9941
710.0,709.9843
686.0,686.00275
661.0,660.9698
692.0,691.97687
573.0,572.98175
656.0,655.9996
838.0,837.9671
699.0,698.98785
670.0,669.98444
681.0,680.9998
360.0,359.98672
625.0,624.98126
436.0,435.98825
597.0,596.9826
634.0,633.98236
675.0,674.99146
693.0,692.98926
727.0,726.98206
560.0,559.9891
742.0,741.98114
688.0,687.9999
697.0,696.9851
777.0,776.97455
593.0,592.9808
431.2,431.19022
670.0,670.04236
432.0,431.98468
670.0,669.9869
395.0,394.98492
505.00000000000006,504.98175
640.0,639.9772
512.0,511.97287
691.0,690.9817
633.0,632.96716
627.0,626.9787
703.0,702.9699
666.0,665.9964
706.0,705.9759
765.0,765.00525
677.0,676.98193
676.0,675.9796
643.0,642.97327
685.0,684.9985
560.0,559.9361
594.0,593.9801
530.0,529.99854
687.0,686.9217
493.0,492.9922
454.20000000000005,454.19122
642.0,641.9837
688.0,687.9911
684.0,683.9796
581.0,580.98486
659.0,658.97
409.0,423.0307
697.0,696.9934
428.0,427.98984
641.0,640.98737
765.0,764.9773
713.0,712.98315
576.0,575.9822
505.00000000000006,504.9773
737.0,736.97754
399.99999999999994,399.99365
541.0,540.9838
448.99999999999994,448.99316
634.0,633.9828
706.0,705.97845
635.0,634.97925
606.0,605.9784
716.0,715.98285
718.0,717.98663
793.0,792.9666
557.0,556.9816
440.00000000000006,439.98505
686.0,685.97595
443.0,442.9808
541.0,540.9838
883.0,882.957
621.0,620.97925
550.0,549.9901
732.0,731.9895
539.0,538.98755
758.0,757.9497
607.0,606.9981
761.0,760.97205
682.0,681.98444
700.0,699.9705
682.0,681.9672
677.0,676.9731
600.0,599.9676
590.0,589.98486
801.0000000000001,800.9325
344.0,343.99362
563.0,562.9862
533.0,532.9773
602.0,601.99664
613.0,612.98
700.0,699.9811
703.0,702.9867
671.0,670.9884
683.0,682.9914
588.0,588.0077
708.0,707.9873
688.0,681.9937
710.0,709.97394
640.0,639.98987
393.0,392.9761
668.0,667.9609
724.0,723.98676
558.0,557.9799
640.0,639.9676
731.0,730.9793
688.0,687.97345
634.0,589.9765
785.0,784.9769
675.0,675.0047
715.0,714.98444
694.0,693.9884
637.0,636.9796
709.0,708.98846
713.0,712.9802
716.0,715.98663
948.9999999999999,948.98566
708.0,707.9885
730.0,729.97656
694.0,693.98126
532.5,532.48926
639.0,638.9837
637.0,636.99603
706.0,705.991
625.0,624.9787
691.0,690.9789
569.0,568.981
452.2,452.1978
617.0,616.9848
778.0,777.9703
740.0,739.98083
782.0,781.97955
712.0,718.7457
682.0,682.0065
548.0,547.98724
645.0,644.9818
597.0,596.9845
671.0,670.98193
571.0,570.9846
360.0,359.96344
510.00000000000006,509.98807
535.0,534.9994
365.0,364.98117
804.0,803.98706
714.0,714.07227
360.0,359.98386
758.0,757.98376
581.0,580.9717
708.0,695.0103
435.00000000000006,434.9701
666.0,665.9884
688.0,687.97375
700.0,699.98584
673.0,672.9811
733.0,733.0326
818.9999999999999,818.95746
700.0,699.98865
607.0,607.00037
698.0,697.98193
662.0,661.98474
848.0,847.9664
699.0,698.9815
818.0,817.9705
450.00000000000006,450.00583
678.0,677.97437
617.0,616.9813
694.0,693.99023
559.0,558.9874
798.9999999999999,798.97784
745.0,744.9824
581.0,580.97955
774.0,773.9745
688.0,687.9817
641.0,640.97125
746.0,745.98285
708.0,707.9802
676.0,675.9725
682.0,681.99805
710.0,709.98004
568.5,568.4846
595.5,595.4802
404.99999999999994,404.98627
843.0,842.9662
698.0,697.993
679.0,678.9922
648.0,647.98926
668.0,667.99
597.0,596.9869
750.0,750.0211
694.0,693.9827
366.0,365.98914
802.0000000000001,801.9695
848.0,847.9844
604.0,603.98096
670.0,669.98816
759.0,758.9753
688.0,681.9937
663.0,662.9865
553.0,553.11597
689.0,688.9613
631.0,630.981
696.0,695.98615
689.0,688.9838
570.0,569.992
588.0,587.9761
608.0,607.976
679.0,678.97485
524.0,523.97394
554.0,553.9636
498.99999999999994,498.9775
478.0,477.98874
694.0,693.9893
745.0,744.9851
720.0,719.9847
699.0,698.9754
632.0,631.98254
678.0,677.9852
671.0,670.9818
631.0,630.9712
765.0,764.9873
554.0,554.00006
713.0,712.9567
829.9999999999999,829.9659
784.0,783.9802
526.0,525.99097
505.00000000000006,504.98123
412.0,411.99228
403.0,402.9821
404.0,403.97873
703.0,702.98975
403.0,402.99292
712.0,711.92615
434.0,433.94788
580.0,580.0089
747.0,746.9876
729.0,728.9934
685.0,684.99335
666.0,665.9751
587.0,586.98413
724.0,723.98846
782.0,781.97107
371.0,370.995
680.0,679.9895
680.0,679.9963
557.0,556.9789
359.0,358.97833
611.0,610.991
676.0,675.98126
442.0,441.98175
649.0,648.9897
505.00000000000006,504.98508
686.0,686.0314
759.0,758.97675
567.0,566.9917
695.0,694.991
485.00000000000006,484.9869
678.0,678.02606
718.0,718.0192
798.9999999999999,798.97784
640.0,639.9729
419.0,419.00754
610.0,609.9782
680.0,679.97925
699.0,698.9925
643.0,642.97327
525.0,524.9878
683.0,682.98474
621.0,620.9877
913.0,912.97504
567.0,566.9852
434.6,434.5936
579.0,579.0056
775.0,774.9857
630.0,629.9813
777.0,776.9891
664.0,681.9937
658.0,657.9785
368.0,367.9858
660.0,659.98303
654.0,653.97906
633.0,632.97314
730.0,729.9966
677.0,677.0086
521.0,520.997
620.0,619.97876
605.0,604.9812
432.0,431.9853
681.0,680.9863
704.0,703.9897
671.0,670.9808
674.0,673.97076
570.0,569.99005
373.0,372.98065
642.0,641.9757
724.0,723.9937
770.0,769.97687
626.0,625.97595
726.0,725.90967
731.0,730.9813
500.00000000000006,499.9795
468.0,467.99582
695.0,694.9779
563.0,562.98425
664.0,663.99
529.0,528.9768
432.0,432.0049
634.0,633.984
656.0,654.48755
562.0,561.98145
548.0,547.9737
695.0,694.9815
409.99999999999994,409.98184
708.0,707.9691
775.0,774.96783
694.0,693.9825
595.0,594.9862
698.0,697.9814
609.0,608.983
687.0,686.97723
723.0,722.9808
668.0,667.9872
688.0,687.94543
680.0,679.9986
683.0,682.997
690.0,690.01874
698.0,697.9823
688.0,687.9732
738.0,737.98566
783.0,783.04034
468.0,467.99222
696.0,695.98615
688.0,687.9798
618.0,617.99097
634.0,633.991
829.9999999999999,829.9701
797.0,796.98157
496.0,495.99176
708.0,707.9832
549.0,548.98285
674.0,673.9849
532.0,532.00397
733.0,732.98596
774.0,774.02026
823.0,823.01666
706.0,706.00037
505.00000000000006,504.99628
651.0,650.995
652.0,651.9974
723.0,722.9997
694.0,693.9891
695.0,695.0013
418.0,417.9982
621.0,620.9991
789.0,789.01025
606.0,605.99976
680.0,680.0086
651.0,651.00165
797.0,797.0144
696.0,696.00055
607.0,607.00635
635.0,635.0011
528.0,528.00024
796.0,796.00635
650.0,649.99615
399.99999999999994,400.00333
478.99999999999994,479.0006
547.0,546.9978
693.0,693.00354
705.0,704.98804
752.0,751.9967
891.0000000000001,891.0164
548.0,547.9966
600.0,600.00073
529.0,528.988
617.0,617.00116
704.0,703.9918
672.0,672.0074
750.0,750.01575
779.0,779.0095
704.0,704.00134
643.0,643.00195
1089.0,1089.0626
563.5,563.4965
528.0,527.9978
700.0,700.00684
676.0,675.99805
540.0,539.999
782.0,782.0103
883.0,883.01953
711.0,711.0094
602.0,602.00354
685.0,684.99786
483.0,483.00113
707.0,706.9963
674.0,673.99347
510.00000000000006,509.9971
794.0,794.0185
711.0,710.9986
720.0,719.99
740.0,739.9915
673.0,673.0035
780.0,780.01794
891.0000000000001,891.015
703.0,703.0049
437.0,423.02167
730.0,730.0133
733.0,733.00604
561.0,560.9938
347.0,346.98935
572.0,571.99915
686.0,686.0004
594.0,594.0022
707.0,706.9996
700.0,700.0098
714.0,713.9991
615.0,614.9928
419.99999999999994,419.9976
779.0,779.0019
643.0,642.9986
691.0,691.00055
528.5,528.4952
731.0,730.9956
710.0,710.0015
784.0,784.007
533.0,532.9922
534.5,534.49744
723.0,723.00214
707.0,707.00336
582.0,582.0011
721.0,721.00214
581.0,581.00275
669.0,668.9979
675.0,674.997
795.0,795.01636
566.0,565.9969
826.0,826.0085
538.0,537.99677
798.0,798.0094
774.0,774.00415
695.0,695.0035
726.0,725.99414
553.0,552.9998
422.0,421.99442
662.0,661.99927
681.0,680.9985
610.0,609.999
606.0,605.99414
643.0,643.0031
754.0,754.00024
502.0,501.99673
700.0,699.9964
540.5,540.4988
733.0,733.0046
1046.0,1046.0619
656.0,655.9821
639.0,638.9982
728.0,728.00574
675.0,675.00104
574.0,574.0031
435.79999999999995,435.7759
774.0,774.00305
736.0,736.0017
779.0,779.0148
722.0,722.0037
379.0,378.99637
922.0,922.0585
746.0,746.0075
293.0,292.99365
897.9999999999999,898.01385
678.0,677.9945
658.0,658.0005
473.0,472.99213
685.0,684.99414
758.0,758.0149
785.0,785.0079
617.0,616.999
438.0,438.00897
738.0,738.0053
580.0,579.9972
679.0,679.00104
730.0,729.99664
712.0,712.0134
529.0,528.9982
541.0,540.9898
818.0,818.01483
745.0,745.0158
567.0,566.9952
546.0,590.1024
650.0,650.0067
652.0,652.0009
483.99999999999994,483.9964
535.5,535.4968
384.0,383.9954
366.0,366.00223
365.0,364.9961
789.0,789.0082
561.0,560.9957
688.0,688.00055
568.0,568.00256
607.5,607.5087
604.0,604.00006
683.0,682.99945
685.0,685.0123
606.0,606.00006
757.0,757.0011
694.0,694.005
705.0,705.00037
789.0,789.0038
370.0,369.99133
693.0,693.0048
632.0,631.99915
553.0,553.0052
650.0,649.99774
795.0,795.0175
763.0,762.99713
433.8,433.77106
712.0,712.012
742.0,742.01166
769.0,769.00165
654.0,653.9954
802.0000000000001,802.0104
737.0,737.0059
617.0,616.9997
641.0,641.0031
568.0,568.0005
553.0,552.9963
633.0,632.99695
717.0,717.01135
733.0,733.0084
762.0,762.0255
576.0,576.00354
681.0,681.0044
619.0,618.99884
635.0,635.0011
674.0,673.99994
597.0,597.0097
650.0,649.9981
423.0,422.9946
721.0,721.00287
693.0,693.00885
645.0,644.99585
657.0,657.0035
694.0,693.9918
698.0,697.9971
493.0,492.999
552.0,551.9999
582.0,581.9993
561.0,561.0065
793.0,793.01825
606.0,606.0001
565.0,565.0009
491.0,490.9982
783.0,783.0107
652.0,652.0102
391.0,390.99945
684.0,684.00507
477.0,477.00235
691.0,691.00055
673.0,672.9754
699.0,698.99194
819.9999999999999,820.01984
684.0,684.0073
571.0,570.99854
720.0,720.00134
683.0,682.979
543.0,542.9948
590.0,589.9963
564.0,563.9983
731.0,730.9999
551.0,551.0038
731.0,731.00494
691.0,690.99677
674.0,673.99994
738.0,738.00165
682.0,681.9967
421.4,421.4004
728.0,727.9923
708.0,707.9967
781.0,781.01483
786.0,786.0027
787.0,787.0291
480.00000000000006,479.9967
505.00000000000006,505.00565
539.0,538.9974
625.0,625.0018
760.0,760.0005
355.0,354.99557
720.0,720.01135
532.0,531.99677
467.0,466.99908
685.0,685.0036
698.0,698.004
355.0,354.99377
505.00000000000006,504.99887
680.0,680.00134
630.0,630.00354
668.0,668.00543
390.0,389.99597
723.0,723.0085
498.0,497.99362
672.0,672.0051
668.0,667.99615
628.0,628.00055
699.0,699.0032
740.0,740.0028
692.0,691.99713
363.0,362.99133
697.0,697.00433
500.00000000000006,499.99435
661.0,660.99994
691.0,691.00055
688.0,687.9856
515.0,514.99927
503.0,502.99854
719.0,719.00275
688.0,688.0063
731.0,731.0045
785.0,785.0072
769.0,769.008
710.0,709.9899
922.0,922.00757
725.0,725.0112
835.0,835.01434
697.0,696.99976
913.0,913.01605
435.00000000000006,434.99448
428.0,428.00345
404.99999999999994,405.0019
530.0,529.9996
750.0,749.9966
723.0,722.9997
746.0,746.00507
688.0,687.9962
704.0,704.005
709.0,709.00146
692.0,691.99994
706.0,706.00037
712.0,711.994
724.0,723.99646
613.0,612.9994
895.0,895.0019
558.0,558.00275
500.00000000000006,500.0068
563.0,563.0106
399.99999999999994,399.9938
726.0,726.0006
590.0,590.0002
436.0,435.98367
688.0,687.99255
678.0,678.0026
666.0,665.9981
574.0,574.0002
703.0,703.0078
689.0,689.00775
451.0,451.00812
408.0,407.9911
688.0,687.9903
548.5,548.501
710.0,709.99713
700.0,700.0098
667.0,666.99854
680.0,679.99884
716.0,716.0054
691.0,691.00055
704.0,703.99664
558.0,558.0001
536.0,535.99866
708.0,708.0015
684.0,683.9947
549.0,548.9989
554.0,554.013
629.0,628.9958
708.0,707.9817
658.0,658.00244
689.0,688.99866
530.0,530.00195
660.0,660.00653
548.0,548.0066
730.0,730.00684
417.0,416.99606
663.0,663.00476
709.0,708.98627
730.0,730.00433
668.0,667.99554
586.0,585.99744
750.0,750.01044
360.0,359.9975
534.0,534.00183
334.0,334.00082
765.0,765.0037
635.0,634.99664
740.0,740.0028
493.0,493.00085
782.0,782.0038
520.0,519.9975
700.0,699.99994
720.0,720.00665
694.0,694.00525
565.0,564.99884
689.0,689.00977
755.0,755.01996
818.0,818.0044
862.0,862.02466
411.0,411.00366
569.0,568.9983
701.0,701.00287
692.0,692.0014
524.0,524.00415
502.0,502.00217
727.0,727.0135
712.0,712.00684
731.0,731.0045
717.0,716.99713
638.0,638.00494
558.0,558.00275
668.0,668.0039
679.0,679.0051
684.0,684.0023
654.0,653.9956
815.0,815.0143
574.0,574.00323
888.0,888.02246
811.0000000000001,811.01855
664.0,664.00055
718.0,717.99744
706.0,706.00525
685.0,684.99445
501.0,500.99744
560.0,559.99805
670.0,670.00244
781.0,781.0022
704.0,704.00793
414.99999999999994,415.00168
654.0,653.99713
744.0,744.0139
686.0,686.0002
790.0,790.0075
715.0,715.0043
532.0,531.9932
777.0,777.0027
560.0,560.0017
815.0,815.00433
646.0,646.0009
590.0,589.99786
678.0,678.0017
684.0,684.00134
350.0,350.0026
409.99999999999994,409.9968
541.0,540.99274
562.0,561.9992
640.0,639.9879
785.0,785.0067
804.0,804.01105
636.0,636.0041
557.0,556.99976
606.0,605.99945
653.0,652.9998
848.0,848.03125
796.0,795.99005
480.00000000000006,479.99768
596.0,595.9969
748.0,748.00977
448.0,447.99173
680.0,680.01245
522.0,522.0005
423.6000000000001,423.59103
522.0,521.99945
721.0,721.00214
740.0,740.0037
681.0,680.9994
685.0,685.04944
640.0,640.0044
587.0,587.01624
672.0,672.0191
728.0,728.00604
361.0,361.00058
632.0,632.0019
688.0,688.00195
362.0,361.99475
710.0,710.0059
607.0,606.99945
728.0,727.9923
636.0,635.99286
584.0,584.0002
716.0,715.9946
632.0,632.00037
675.0,675.003
720.0,720.0017
728.0,728.01373
649.0,649.0041
681.0,681.00134
646.0,646.00323
432.8,432.77954
492.0,491.99683
785.0,784.98773
720.0,720.0024
370.0,369.99878
883.0,883.0268
532.0,532.01843
612.0,611.9993
732.0,732.00757
409.0,408.9988
681.0,681.0089
700.0,700.0007
785.0,785.0002
732.0,732.00287
692.0,692.0009
678.0,678.009
708.0,707.9967
905.0,905.02997
506.0,505.99722
537.0,536.99603
775.0,775.01117
682.0,681.9955
651.0,651.0049
732.0,732.00244
577.0,577.001
723.0,723.00214
394.0,393.99347
667.0,666.99615
456.0,455.99927
445.00000000000006,444.99054
516.0,516.0028
680.0,680.0062
705.0,704.9991
543.0,543.00073
360.0,360.00024
622.0,621.997
682.0,682.00287
709.0,709.00146
684.0,684.0059
785.0,784.9939
576.0,575.9962
688.0,687.99884
785.0,785.00867
490.00000000000006,489.99667
686.0,686.0066
595.0,595.0038
981.0000000000001,981.0355
530.0,530.0002
665.0,664.99963
743.0,743.0086
1089.0,1089.0698
428.6,428.5998
640.0,640.0067
677.0,676.98395
637.0,637.00214
1041.0,1041.0719
573.0,573.00073
666.0,666.0
430.00000000000006,429.99606
689.0,689.00433
743.0,743.0106
823.0,823.02386
634.0,634.0011
655.0,654.9919
618.0,617.995
443.0,443.00143
548.0,547.9954
778.0,778.0179
666.0,666.0017
680.0,680.0014
666.0,665.9962
569.0,568.99414
1035.0,1035.0687
708.0,707.99786
1052.0,1052.0519
683.0,683.0058
585.0,585.00134
699.0,699.0101
658.0,657.99634
646.0,645.99817
500.00000000000006,500.0006
735.0,734.988
721.0,721.00287
694.0,694.00116
649.0,649.0005
672.0,672.0064
728.0,728.0015
972.0,972.01324
708.0,708.0052
649.0,648.99664
637.0,637.0026
536.0,536.00653
721.0,721.00287
550.0,550.00104
652.0,652.0102
761.0,761.01666
745.0,745.0173
702.0,702.0014
622.0,621.99884
505.00000000000006,504.99442
600.0,600.00073
651.0,651.00165
680.0,680.0122
635.0,635.0027
588.0,588.0078
766.0,766.0061
728.0,728.0015
746.0,746.0047
775.0,775.01514
740.0,740.0028
515.0,514.995
