Real lambda,Predicted lambda
480.00000000000006,478.5152
419.99999999999994,419.81256
731.0,730.3609
651.0,651.268
581.0,581.3315
713.0,714.1777
741.0,741.2581
784.0,784.23553
712.0,712.0627
563.0,562.7026
368.0,367.8377
651.0,652.9527
720.0,720.4648
731.0,730.7909
399.99999999999994,399.73508
515.0,515.655
717.0,717.105
660.0,660.2727
848.0,848.85754
688.0,688.61743
706.0,706.63776
746.0,746.6498
553.0,552.3095
883.0,883.91925
1046.0,1045.6245
785.0,785.26483
698.0,698.2423
537.0,536.695
500.00000000000006,499.97977
860.0000000000001,859.06494
714.0,714.584
588.0,588.70996
794.0,793.969
594.0,594.4817
630.0,630.10583
705.0,704.9694
801.0000000000001,800.79016
815.0,815.50256
520.0,519.9668
712.0,712.42834
588.0,590.19366
395.0,395.16678
641.0,641.54816
561.0,562.01135
637.0,636.8587
789.0,788.8175
683.0,683.0134
693.0,693.2984
758.0,758.08185
793.0,793.37164
676.0,677.0109
548.0,549.0879
547.0,547.45294
719.0,718.9992
548.0,548.7827
680.0,680.192
1041.0,1039.8226
634.0,636.85657
636.0,636.29816
758.0,758.542
588.0,588.86163
702.0,702.0907
409.0,408.70175
805.0,804.8854
614.0,612.9484
557.0,557.5823
785.0,785.2125
541.0,542.2243
595.5,595.3924
1052.0,1052.0038
653.0,653.02826
761.0,760.9998
632.0,631.32007
577.0,578.3663
532.0,533.492
478.99999999999994,480.9238
706.0,705.4985
688.0,688.3025
649.0,649.9853
720.0,720.11035
679.0,679.20917
670.0,671.59064
723.0,723.2113
731.0,730.3609
638.0,637.7359
703.0,703.24457
610.0,609.29865
532.0,532.5127
671.0,673.0739
728.0,728.351
694.0,694.237
688.0,688.9133
698.0,697.9601
423.0,423.59332
645.0,645.5674
745.0,744.95166
685.0,684.86615
634.0,634.66473
712.0,712.8146
394.0,394.8179
726.0,725.688
691.0,691.4191
708.0,708.27875
656.0,656.937
682.0,695.0932
687.0,687.99634
707.0,706.97504
664.0,677.2606
662.0,662.014
746.0,746.0728
673.0,674.1315
715.0,715.4742
657.0,658.3691
485.00000000000006,484.85464
607.0,607.229
554.0,555.46136
746.0,745.88556
675.0,675.16644
581.0,582.48254
512.0,512.25366
703.0,703.158
709.0,710.6019
790.0,790.3219
762.0,761.4901
604.0,603.4112
475.00000000000006,474.87643
723.0,723.0764
648.0,648.52405
593.0,592.98267
712.0,718.4445
689.0,690.5516
634.0,634.1206
443.0,442.43372
550.0,550.37177
703.0,703.0668
676.0,676.30707
703.0,703.09296
696.0,696.0533
686.0,686.34796
668.0,668.6238
293.0,294.19843
737.0,737.1101
697.0,697.0261
553.0,553.0488
643.0,643.8945
742.0,742.00397
432.8,433.00708
705.0,704.79736
695.0,695.1885
677.0,677.5813
696.0,695.9979
652.0,651.231
597.0,597.55023
683.0,683.0811
688.0,688.1886
573.0,574.2756
347.0,347.25452
729.0,729.16455
548.0,547.45233
683.0,682.95935
700.0,699.8185
692.0,691.53754
607.0,606.43317
703.0,702.9748
685.0,684.7707
679.0,679.19464
553.0,553.38684
525.0,525.7664
576.0,575.55994
740.0,740.0088
434.6,435.28726
649.0,649.7261
699.0,699.4163
421.4,421.83026
435.79999999999995,435.54813
602.0,602.06683
454.20000000000005,453.97037
777.0,777.0057
716.0,716.6104
709.0,709.22955
691.0,691.4191
590.0,590.01764
550.0,551.2743
688.0,688.27673
708.0,707.9158
678.0,677.9822
582.0,582.1936
617.0,617.0425
770.0,770.0053
710.0,709.97473
1021.0,1022.07837
643.0,644.1769
657.0,657.38165
448.0,446.36584
563.0,564.1456
819.9999999999999,819.6236
452.2,452.51242
570.0,569.55194
370.0,369.64398
804.0,803.76544
720.0,720.1595
683.0,683.0025
688.0,688.50146
691.0,690.9696
829.9999999999999,829.63
678.0,678.446
763.0,763.2125
680.0,680.5809
457.0,456.39957
758.0,757.52783
597.0,596.9306
567.0,567.51355
675.0,675.719
793.0,793.146
634.0,633.265
600.0,600.2523
670.0,670.5301
600.0,600.2004
818.0,818.59314
862.0,861.15466
699.0,698.40173
572.0,573.11945
500.00000000000006,499.5371
617.0,617.67004
733.0,732.58844
434.0,434.08514
708.0,708.4315
689.0,689.0472
735.0,734.63477
618.0,617.8255
818.0,817.289
695.0,695.0237
732.0,731.9409
684.0,683.9845
798.9999999999999,798.54846
546.0,547.4792
710.0,710.41046
787.0,787.5148
781.0,781.2135
662.0,663.0867
566.0,565.8972
883.0,881.1441
716.0,715.55597
796.0,796.997
680.0,679.66644
402.0,402.27927
434.0,434.21518
433.8,433.90564
704.0,704.69305
698.0,698.30585
728.0,727.86957
735.0,685.73413
683.0,684.5792
778.0,778.0218
664.0,665.2184
554.0,553.9828
649.0,649.37634
678.0,678.06854
688.0,687.8057
694.0,694.51776
616.0,617.2032
700.0,700.6065
617.0,616.39276
818.9999999999999,819.31213
780.0,779.6533
730.0,729.6182
606.0,606.7167
414.99999999999994,415.31516
535.0,535.1736
510.00000000000006,509.33655
688.0,688.0021
843.0,842.60876
680.0,679.7455
676.0,676.0682
682.0,681.8192
654.0,654.6625
556.0,557.98083
698.0,698.06036
606.0,606.5127
683.0,683.1459
671.0,671.09576
668.0,668.58966
764.0,763.92017
630.0,629.49725
627.0,630.46094
723.0,722.8591
700.0,700.2573
360.0,359.8968
661.0,664.36554
714.0,714.0785
802.0000000000001,802.2978
558.0,560.3321
632.0,631.6197
677.0,676.8002
645.0,645.85547
708.0,708.0076
580.0,580.0543
797.0,798.1634
1089.0,1086.9503
694.0,694.03766
442.0,442.19144
536.0,535.54816
688.0,687.85974
707.0,707.34393
528.5,529.24097
691.0,691.40576
689.0,688.7038
640.0,640.1371
530.0,529.4199
663.0,662.9243
684.0,684.26544
500.00000000000006,499.78815
658.0,658.25757
635.0,635.17456
699.0,699.07654
666.0,668.49866
704.0,705.3484
700.0,700.1734
505.00000000000006,504.15256
360.0,360.12292
708.0,707.912
785.0,785.35455
658.0,660.2288
684.0,684.1351
897.9999999999999,898.51495
558.0,559.0219
740.0,739.70734
646.0,647.1031
765.0,764.5873
732.0,731.61774
362.0,361.72687
650.0,651.1725
661.0,663.80524
724.0,724.09766
674.0,674.04236
505.00000000000006,503.87842
668.0,669.2886
895.0,894.21326
815.0,814.5726
680.0,680.42303
718.0,718.2001
561.0,563.98535
552.0,553.0885
640.0,639.28754
382.0,381.64487
679.0,678.9755
435.00000000000006,435.1964
360.0,360.01855
685.0,685.1148
713.0,713.4605
811.0000000000001,811.4256
724.0,724.0338
694.0,694.68353
536.0,536.19916
359.0,358.55753
514.0,514.0708
750.0,750.0201
774.0,773.41693
651.0,651.6504
775.0,775.0719
560.0,560.218
711.0,711.21747
597.0,597.7376
732.0,731.9543
630.0,629.49725
682.0,682.20044
727.0,727.13763
418.0,417.78906
692.0,692.1589
571.0,572.605
781.0,781.5449
691.0,691.5282
693.0,694.41077
708.0,707.8611
717.0,717.25024
595.0,595.9002
622.0,621.7814
693.0,692.9298
581.0,581.09406
715.0,715.6699
733.0,732.8271
720.0,719.9193
750.0,750.1207
774.0,773.41156
692.0,692.1465
675.0,675.2234
577.0,576.9228
655.0,655.53314
723.0,723.0798
570.0,572.22754
652.0,653.42334
492.0,496.65543
699.0,699.39905
1089.0,1087.3456
730.0,730.0119
668.0,668.2873
606.0,606.696
360.0,360.3973
913.0,912.5374
712.0,712.3455
720.0,720.31415
678.0,678.6132
750.0,750.09937
699.0,700.067
686.0,686.0618
583.0,584.6237
650.0,650.4131
597.0,596.85443
662.0,662.08026
703.0,703.19257
366.0,365.9757
532.0,532.45624
922.0,921.6733
563.0,564.73865
765.0,764.9482
568.0,568.28864
730.0,731.05853
654.0,654.5393
691.0,691.2782
391.0,391.69223
671.0,672.50433
564.0,564.57416
678.0,677.98004
708.0,695.0932
635.0,638.82416
643.0,643.8945
557.0,558.4664
823.0,822.70105
505.00000000000006,504.01553
634.0,633.6321
674.0,675.071
680.0,680.2971
686.0,686.01697
633.0,635.697
468.0,466.28836
432.0,432.52054
677.0,677.54425
496.0,496.38394
540.5,540.8198
673.0,673.7664
972.0,970.1115
911.0000000000001,910.1589
505.00000000000006,503.52734
633.0,632.6965
363.0,363.25354
738.0,737.72296
686.0,685.937
680.0,680.44415
541.0,541.2517
613.0,613.0495
721.0,718.4445
550.0,550.1153
804.0,804.4795
769.0,769.4512
639.0,638.72894
437.0,436.9515
691.0,691.4191
606.0,606.5127
700.0,699.83905
686.0,685.997
697.0,697.5995
670.0,671.0347
782.0,782.2742
443.0,442.50992
543.0,542.2871
761.0,760.62604
713.0,712.9109
522.0,522.97015
639.0,639.3534
700.0,699.95105
412.0,412.05548
382.0,381.4347
662.0,662.2802
490.00000000000006,491.5044
567.0,567.4555
350.0,350.48358
689.0,688.9121
403.0,403.17883
554.0,554.3926
646.0,649.96655
723.0,723.0764
541.0,543.7085
493.0,494.58002
633.0,633.3327
534.5,534.4554
576.0,577.19763
595.0,595.4249
567.0,568.0167
586.0,586.2721
505.00000000000006,504.07596
710.0,710.03644
692.0,692.103
567.0,567.6614
747.0,746.87195
704.0,703.85645
681.0,681.2701
718.0,718.3252
530.0,530.14923
384.0,384.62518
530.0,530.6649
371.0,371.13553
731.0,730.7909
606.0,606.1126
536.0,535.7354
502.0,500.98795
745.0,745.0263
548.0,549.5716
688.0,688.0361
568.0,567.9103
650.0,650.8552
735.0,734.79407
637.0,637.2496
769.0,768.89185
750.0,749.56744
785.0,785.1566
891.0000000000001,890.2908
428.6,430.06006
730.0,729.6184
733.0,733.01227
696.0,696.8927
728.0,728.111
666.0,667.2274
706.0,706.06274
560.0,560.03644
782.0,781.7891
617.0,617.7544
700.0,700.369
706.0,706.8931
690.0,690.6894
823.0,822.527
576.0,575.74286
783.0,782.15155
775.0,775.21045
759.0,759.12994
560.0,560.4398
640.0,639.4268
696.0,696.22864
622.0,624.2434
689.0,689.6353
654.0,654.70013
666.0,668.49866
541.0,544.2701
679.0,679.5512
468.0,467.2151
621.0,626.0043
697.0,697.7792
436.0,435.87473
506.0,508.7572
754.0,753.8203
688.0,688.95465
667.0,666.9325
664.0,664.48785
738.0,737.7664
649.0,649.782
653.0,655.33655
668.0,668.41534
765.0,764.9411
785.0,784.64667
795.0,795.31067
606.0,607.0056
543.0,547.0631
740.0,739.70734
723.0,723.2113
688.0,687.7804
726.0,725.70605
706.0,706.06274
905.0,904.71295
625.0,624.9104
620.0,620.35156
736.0,736.3543
554.0,554.2177
567.0,566.8169
478.99999999999994,480.6508
695.0,695.27997
533.0,532.24384
697.0,697.3842
366.0,366.3119
652.0,651.231
725.0,725.2662
567.0,567.7406
548.0,548.39874
619.0,618.5936
530.0,529.6297
685.0,684.81525
681.0,683.82367
777.0,776.8418
673.0,673.1197
358.0,359.02728
733.0,733.33734
640.0,639.971
597.0,597.51324
786.0,785.87036
631.0,631.02576
721.0,721.0671
694.0,693.85187
634.0,634.2474
512.0,512.8544
694.0,693.85187
733.0,732.8965
727.0,727.13763
365.0,365.57953
750.0,750.2331
688.0,687.57025
675.0,675.432
548.0,546.44794
629.0,628.29095
579.0,582.098
516.0,516.8881
621.0,620.7371
658.0,660.59375
404.99999999999994,404.30032
641.0,643.9701
654.0,655.22394
681.0,681.3357
676.0,676.1508
527.0,527.1204
582.0,583.84717
708.0,707.9152
682.0,682.095
701.0,701.31433
774.0,773.7704
1039.0,1038.9216
692.0,691.71564
795.0,795.64636
784.0,784.06146
557.0,557.2505
612.0,612.2859
715.0,715.4742
635.0,685.73413
403.0,403.0961
695.0,695.15375
713.0,713.13477
419.0,419.00455
635.0,638.2805
742.0,741.5102
553.0,553.22565
724.0,723.8661
478.0,479.2811
473.0,472.56656
740.0,739.87225
587.0,588.47095
728.0,727.81366
686.0,685.9431
568.5,569.0112
641.0,639.86755
685.0,684.8783
708.0,707.90924
510.00000000000006,511.8883
433.0,433.66092
699.0,700.07684
727.0,726.9757
785.0,785.25275
360.0,360.07916
596.0,594.09717
569.0,570.0633
535.5,535.5068
789.0,788.8316
682.0,681.94196
676.0,676.60016
565.0,563.55176
802.0000000000001,801.8351
759.0,759.01276
704.0,704.1459
684.0,684.3713
712.0,712.2279
688.0,688.8949
529.0,528.553
656.0,654.794
728.0,727.7778
699.0,699.198
404.99999999999994,405.11978
723.0,723.2113
690.0,689.4028
450.00000000000006,449.64194
797.0,796.47815
681.0,683.147
704.0,703.99255
700.0,699.90546
411.0,410.9644
360.0,360.40952
379.0,379.70328
726.0,725.9826
607.5,610.9452
867.0,865.22003
685.0,685.9458
681.0,681.19507
708.0,708.2836
521.0,521.1374
785.0,784.62103
440.00000000000006,439.818
694.0,694.1082
922.0,921.2296
731.0,731.26
706.0,705.6586
409.99999999999994,411.8437
526.0,526.44806
694.0,693.68195
365.0,365.9723
628.0,629.6277
668.0,668.28204
571.0,571.21716
785.0,784.6387
694.0,694.32574
706.0,706.2387
533.0,535.4154
632.0,633.40027
689.0,688.7045
451.0,451.42474
534.0,533.8502
779.0,778.6399
493.0,493.2677
747.0,746.97406
483.0,482.73203
775.0,775.0531
544.0,546.1907
498.99999999999994,498.53342
626.0,625.18036
580.0,580.4189
581.0,581.37006
605.0,606.8483
656.0,657.51605
709.0,709.4875
731.0,730.7956
688.0,687.96094
670.0,670.2497
532.0,531.46136
683.0,682.9571
523.0,522.6697
688.0,688.5506
672.0,672.1467
760.0,759.2351
403.0,405.2674
625.0,625.7413
532.0,531.83685
408.0,410.10803
528.0,531.29315
565.0,564.4537
738.0,738.2758
636.0,635.3778
502.0,501.9108
698.0,697.90265
848.0,847.57294
783.0,783.28455
606.0,606.6899
642.0,643.2039
699.0,698.4324
538.0,539.0242
551.0,554.2795
695.0,695.59045
590.0,591.396
682.0,681.58307
682.0,682.613
417.0,418.08997
765.0,764.32135
607.0,610.63617
578.0,576.972
818.0,817.1448
548.5,549.92126
705.0,705.2186
796.0,795.36255
501.0,501.14792
745.0,745.0268
694.0,694.35034
674.0,674.66095
745.0,745.5051
660.0,661.10565
710.0,709.81915
707.0,707.48145
794.0,793.3687
693.0,693.1665
608.0,608.96796
430.00000000000006,430.13837
681.0,680.4944
666.0,667.14307
712.0,711.7272
685.0,685.045
674.0,675.29987
635.0,637.1202
637.0,637.3101
700.0,700.60956
716.0,716.8668
712.0,711.6591
675.0,674.9572
680.0,679.6292
640.0,640.67456
666.0,666.7624
695.0,694.9559
634.0,634.9037
409.99999999999994,412.09537
718.0,718.0015
503.99999999999994,505.64603
700.0,700.2446
637.0,638.2776
569.0,568.2541
743.0,742.6747
913.0,911.14844
428.0,428.54443
708.0,707.7456
782.0,782.24207
826.0,825.5922
710.0,710.8769
848.0,846.8867
422.0,422.1955
590.0,590.33685
585.0,587.4109
688.0,688.01874
710.0,710.11847
738.0,737.98676
558.0,556.96155
498.0,498.38788
746.0,745.88104
691.0,692.0874
829.9999999999999,830.1349
344.0,345.18915
594.0,594.4709
552.0,551.6539
423.6000000000001,423.81323
361.0,363.1224
618.0,619.8121
530.0,531.23254
604.0,604.3988
666.0,666.38586
448.99999999999994,448.69568
606.0,608.0581
480.00000000000006,480.79327
548.0,550.8506
581.0,580.5455
673.0,673.66034
515.0,516.9702
698.0,697.8715
334.0,335.683
737.0,736.8751
467.0,465.6455
752.0,751.16797
757.0,756.9385
732.0,731.982
755.0,754.50824
671.0,671.4586
646.0,645.0614
731.0,731.2251
529.0,530.08887
631.0,631.1578
724.0,723.2352
399.99999999999994,400.70685
681.0,681.8365
574.0,572.9781
568.0,567.60187
436.0,436.3374
625.0,624.88025
683.0,682.9688
658.0,658.39087
630.0,631.53375
748.0,747.54175
600.0,600.3375
716.0,716.56805
672.0,671.79626
740.0,739.6763
505.00000000000006,504.23715
740.0,739.42664
835.0,835.59924
766.0,766.04877
355.0,356.78687
666.0,666.78357
672.0,673.2011
539.0,541.9951
438.0,438.1018
674.0,673.64197
1035.0,1031.8726
659.0,660.8499
496.0,497.34775
608.0,608.44025
493.0,493.1685
483.99999999999994,483.30927
607.0,611.0351
611.0,611.026
680.0,680.6166
667.0,667.5496
688.0,676.71405
688.0,688.179
432.0,432.29858
888.0,887.05927
678.0,677.89026
720.0,719.57184
743.0,742.9846
562.0,563.60815
744.0,743.7278
643.0,644.0782
682.0,682.558
720.0,720.6015
355.0,356.6951
663.0,665.8689
399.99999999999994,401.6186
706.0,705.7562
778.0,778.5056
668.0,667.9256
775.0,774.7423
615.0,616.0811
685.0,685.1894
491.0,490.40894
409.0,409.43204
613.0,614.08527
632.0,633.48804
587.0,587.7229
561.0,561.4778
779.0,779.6553
518.0,518.12665
854.0,852.46576
669.0,669.0548
656.0,657.50793
704.0,704.2738
425.79999999999995,426.91647
621.0,621.34937
793.0,792.3435
373.0,373.87704
370.0,371.24924
574.0,575.1076
684.0,684.088
698.0,698.565
609.0,610.3786
610.0,608.7681
718.0,717.75507
665.0,666.13434
617.0,617.7837
549.0,549.28406
456.0,455.44543
431.2,430.8552
664.0,664.7744
1026.0,1023.0732
691.0,691.0436
640.0,641.1285
780.0,780.0479
562.0,562.5461
728.0,727.9739
559.0,560.0314
477.0,477.27734
432.0,432.75543
688.0,688.56683
721.0,719.1694
640.0,641.5838
381.0,381.3601
730.0,729.8555
557.0,557.261
530.0,530.9029
711.0,711.0433
540.0,541.7534
688.0,688.35925
709.0,709.31775
524.0,524.21075
745.0,744.9469
680.0,680.06757
621.0,620.78064
573.0,576.8601
684.0,684.2968
731.0,731.3649
739.0,739.14355
765.0,765.17737
574.0,577.0575
569.0,569.51526
703.0,703.1634
642.0,642.14044
505.00000000000006,504.81683
680.0,681.591
480.00000000000006,479.23972
419.99999999999994,418.08997
731.0,730.6462
651.0,651.76385
581.0,582.6365
713.0,712.9793
741.0,740.8599
681.0,681.3562
722.0,722.30743
784.0,783.8435
712.0,712.557
981.0000000000001,981.00165
694.0,693.6326
368.0,368.81705
651.0,651.1312
720.0,719.52515
731.0,731.07404
399.99999999999994,400.31824
515.0,513.9025
717.0,717.68036
660.0,660.21185
848.0,847.69946
688.0,688.91394
706.0,705.75214
746.0,745.8179
675.0,675.1254
553.0,553.3706
883.0,881.92487
1046.0,1042.7178
785.0,783.94745
698.0,698.556
537.0,536.86035
500.00000000000006,499.56363
860.0000000000001,858.9166
714.0,714.00287
588.0,587.70264
794.0,792.7166
594.0,594.3575
630.0,632.00934
705.0,705.4414
801.0000000000001,800.3311
815.0,815.13684
520.0,519.4351
712.0,712.0187
588.0,589.231
395.0,396.70938
641.0,641.9799
561.0,560.8428
637.0,638.79205
789.0,788.5094
683.0,682.5499
693.0,692.7035
758.0,758.5475
679.0,679.4936
698.0,697.78503
793.0,792.37726
676.0,675.7516
691.0,691.6796
548.0,550.21313
547.0,549.0299
719.0,719.634
548.0,549.3517
680.0,680.12146
1041.0,1037.3938
634.0,633.60986
636.0,636.7623
758.0,757.7734
588.0,587.19037
702.0,702.36255
409.0,410.1093
805.0,804.72064
614.0,614.5647
557.0,558.36676
684.0,684.15924
785.0,784.57837
541.0,539.61926
595.5,597.0064
1052.0,1048.9666
653.0,653.2891
456.0,456.23483
761.0,761.4279
500.00000000000006,500.9184
632.0,632.8317
577.0,577.06976
532.0,531.36096
478.99999999999994,478.89157
706.0,705.7913
688.0,689.38556
649.0,649.5816
720.0,719.7372
505.00000000000006,504.68762
679.0,678.94464
670.0,670.1348
723.0,723.1093
638.0,636.9355
703.0,703.31635
610.0,613.45984
532.0,531.6343
671.0,671.3944
728.0,728.5453
694.0,694.1082
688.0,688.24274
698.0,697.7635
645.0,648.7684
745.0,744.59894
529.0,528.81805
685.0,685.19965
634.0,635.23737
712.0,712.0033
726.0,725.8014
654.0,656.27563
691.0,691.2289
708.0,708.80475
656.0,657.60095
682.0,695.19354
687.0,687.757
707.0,706.96576
664.0,676.71405
662.0,662.8191
746.0,746.42804
673.0,674.3927
715.0,715.09344
657.0,658.24725
485.00000000000006,484.70367
554.0,554.8089
696.0,695.9728
746.0,744.8222
650.0,651.29364
675.0,675.47644
581.0,581.40594
512.0,512.6014
703.0,703.43207
709.0,709.241
790.0,789.8332
762.0,761.9798
604.0,604.39624
475.00000000000006,472.64743
723.0,723.0671
680.0,679.7828
648.0,647.0934
593.0,594.6146
712.0,717.9993
652.0,653.5378
838.0,837.75037
634.0,634.06036
443.0,443.26144
550.0,550.00684
703.0,703.282
696.0,696.43506
686.0,686.3665
539.0,544.8323
668.0,668.32776
293.0,295.74408
777.0,777.13245
737.0,737.12146
697.0,697.52295
553.0,553.9653
643.0,644.0782
742.0,741.2608
432.8,433.74805
774.0,774.3593
705.0,704.9779
695.0,695.5037
677.0,677.0762
696.0,696.58344
696.0,696.17334
643.0,642.28577
597.0,598.7749
683.0,682.6839
688.0,689.1709
798.9999999999999,798.88385
347.0,347.93396
560.0,559.98016
729.0,729.0711
548.0,549.2945
683.0,682.7373
700.0,700.3249
692.0,692.0527
607.0,608.51215
703.0,703.1964
553.0,553.455
525.0,524.47
576.0,575.99963
740.0,740.0717
733.0,732.75464
584.0,584.1566
434.6,435.40558
649.0,649.444
699.0,699.7814
435.79999999999995,436.06992
602.0,601.33325
454.20000000000005,453.9819
777.0,776.9397
716.0,717.433
709.0,709.4875
691.0,691.2289
550.0,552.86096
688.0,688.1921
708.0,708.5167
678.0,677.899
582.0,582.501
617.0,619.13965
770.0,769.8055
690.0,690.00653
643.0,644.07605
657.0,658.6593
448.0,448.45575
563.0,562.2559
819.9999999999999,819.0569
452.2,452.24548
708.0,707.7895
532.5,534.9737
570.0,570.0919
503.0,502.39288
370.0,371.11777
804.0,803.6312
720.0,719.63306
683.0,683.4047
435.00000000000006,435.0038
688.0,688.06445
691.0,692.03345
829.9999999999999,828.8162
678.0,678.1465
763.0,763.12976
680.0,680.5531
457.0,456.21277
758.0,757.45355
597.0,597.3209
708.0,707.69006
675.0,675.4372
793.0,792.2459
634.0,634.0327
408.0,408.0651
600.0,602.11176
670.0,669.058
600.0,602.05774
528.0,527.55817
818.0,817.733
862.0,861.3756
699.0,699.27344
572.0,572.6314
500.00000000000006,499.86984
617.0,617.40137
733.0,732.5882
434.0,434.48434
708.0,708.9491
651.0,650.0501
689.0,688.85364
735.0,734.4661
618.0,617.8857
695.0,695.36505
732.0,732.1113
684.0,684.2857
798.9999999999999,798.84546
546.0,545.6428
710.0,710.2918
681.0,681.18134
787.0,788.5565
781.0,780.80286
662.0,663.22144
566.0,566.66296
883.0,881.7259
716.0,715.4467
680.0,680.06757
402.0,402.91074
433.8,434.81586
704.0,703.86237
698.0,698.3911
728.0,728.7202
735.0,685.747
683.0,681.24066
778.0,777.991
554.0,556.724
649.0,649.6899
678.0,677.74396
688.0,687.881
616.0,617.2445
700.0,700.12494
617.0,618.0549
818.9999999999999,818.2526
780.0,779.6493
730.0,729.9995
606.0,606.37
