Real lambda,Predicted lambda
686.0,699.54364
548.0,607.55133
456.0,485.8703
616.0,595.52924
1039.0,1050.4921
679.0,672.54913
681.0,681.56824
731.0,728.29425
754.0,754.00024
544.0,630.92175
712.0,741.593
554.0,545.3108
735.0,716.0381
794.0,758.0124
577.0,620.2777
688.0,764.25476
735.0,635.0027
683.0,683.0026
691.0,672.1193
754.0,708.7114
664.0,692.1331
696.0,722.9364
606.0,623.98206
739.0,751.7013
640.0,646.3146
686.0,701.47784
661.0,663.77606
360.0,360.0035
777.0,761.5854
593.0,586.2582
395.0,405.90262
505.00000000000006,551.08514
691.0,653.601
685.0,649.32153
493.0,500.2014
454.20000000000005,441.88467
706.0,706.00037
557.0,564.4144
443.0,488.44458
758.0,769.29205
682.0,682.03815
683.0,685.35803
694.0,681.23816
709.0,689.93243
740.0,740.0028
712.0,721.00287
671.0,621.5983
365.0,367.04236
758.0,735.7063
666.0,630.85016
662.0,695.8801
848.0,772.4016
694.0,694.00525
581.0,562.28796
746.0,746.0047
676.0,671.0785
698.0,707.379
366.0,376.2969
696.0,696.0011
570.0,562.22015
694.0,707.1689
632.0,627.3316
678.0,685.25806
798.9999999999999,799.00195
643.0,643.0031
777.0,766.4811
664.0,687.99255
432.0,422.4693
500.00000000000006,487.77518
468.0,481.0059
432.0,434.17462
634.0,629.3621
609.0,598.83026
688.0,699.2496
634.0,634.0011
708.0,707.99786
823.0,781.80334
505.00000000000006,516.7373
548.0,547.99316
600.0,599.9926
617.0,633.73975
700.0,754.79877
674.0,694.13965
686.0,692.1174
662.0,667.74097
658.0,648.50616
785.0,771.92914
617.0,631.1348
730.0,711.7621
818.0,837.90625
650.0,657.5231
384.0,409.39343
553.0,560.29834
802.0000000000001,708.62775
641.0,599.26843
568.0,612.6569
698.0,707.2204
673.0,677.69617
720.0,710.7939
590.0,581.3832
539.0,654.84534
625.0,629.82117
532.0,542.566
355.0,371.36993
505.00000000000006,525.2577
435.00000000000006,433.51047
692.0,700.0825
706.0,705.976
436.0,440.4958
710.0,671.1491
708.0,721.0321
684.0,722.73505
708.0,679.6558
548.0,495.88345
663.0,589.6068
730.0,712.87036
668.0,682.0132
334.0,383.2754
565.0,644.00854
654.0,626.66296
888.0,861.96375
686.0,709.6518
715.0,697.5464
560.0,560.3056
678.0,684.27325
804.0,741.0673
606.0,603.29346
607.0,603.39465
649.0,685.73413
612.0,647.0778
732.0,731.9694
409.0,409.24695
732.0,717.1233
680.0,643.8566
682.0,679.7465
637.0,648.5225
1041.0,1002.6903
972.0,950.8104
651.0,645.4705
656.0,657.9728
981.0000000000001,1016.7199
675.0,678.5941
532.0,593.8041
567.0,576.0199
523.0,560.42126
1026.0,930.0834
568.0,597.17346
780.0,771.3781
583.0,580.80316
733.0,731.1722
684.0,699.49054
553.0,556.1967
518.0,607.6195
684.0,682.70416
765.0,764.96606
718.0,717.9712
700.0,699.0184
590.0,604.36176
700.0,710.7826
703.0,724.2838
640.0,630.09753
706.0,702.3584
778.0,780.3661
360.0,360.09207
688.0,686.38904
750.0,750.29767
699.0,669.83606
678.0,667.1473
765.0,755.5816
580.0,589.4865
782.0,781.33453
485.00000000000006,485.26538
567.0,657.931
579.0,605.302
521.0,566.00757
605.0,542.5063
563.0,555.6372
529.0,559.45154
562.0,651.4808
683.0,665.6275
618.0,612.7308
549.0,548.2821
651.0,704.76575
723.0,722.9806
789.0,771.2609
651.0,658.7521
529.0,530.2741
643.0,643.13947
563.5,601.8364
528.0,544.6108
540.0,559.37177
794.0,780.56104
740.0,694.3939
891.0000000000001,875.1392
561.0,565.3738
731.0,730.9852
826.0,812.89575
606.0,675.0746
754.0,753.9837
656.0,658.58093
675.0,687.8571
567.0,576.70905
546.0,633.98596
688.0,714.5614
685.0,685.5497
789.0,795.0599
693.0,691.21783
712.0,663.00165
597.0,603.49005
423.0,420.87665
693.0,699.2303
565.0,610.5671
571.0,558.4999
564.0,545.3173
787.0,804.90765
760.0,690.1517
692.0,693.416
500.00000000000006,523.71246
503.0,559.29236
922.0,893.8257
725.0,710.8615
697.0,677.82556
404.99999999999994,369.7531
558.0,555.89667
688.0,675.96796
689.0,680.1138
451.0,453.04025
536.0,549.4882
417.0,422.67554
720.0,727.1136
638.0,631.6182
684.0,686.10254
664.0,658.959
501.0,545.7076
654.0,677.23956
532.0,561.04083
409.99999999999994,450.89188
785.0,788.2276
361.0,372.35657
632.0,605.414
584.0,590.58276
432.8,434.776
785.0,783.91656
532.0,535.4026
708.0,707.98413
506.0,576.09125
543.0,532.30475
684.0,664.9333
686.0,685.28534
766.0,734.2916
775.0,718.1798
512.0,577.6022
656.0,654.2782
432.0,432.7466
627.0,657.2707
594.0,589.87976
581.0,613.91077
641.0,639.6867
576.0,581.01025
505.00000000000006,506.3995
671.0,668.7143
688.0,675.96796
724.0,692.08136
675.0,673.9175
708.0,688.84937
639.0,616.2309
548.0,538.009
708.0,681.9895
700.0,655.40063
673.0,674.38696
700.0,700.4806
698.0,685.2257
678.0,676.66565
798.9999999999999,798.9655
720.0,702.9539
412.0,446.21304
703.0,706.5982
403.0,451.65372
557.0,544.1515
611.0,613.7452
419.0,520.33307
683.0,683.00305
621.0,620.9835
681.0,687.93713
671.0,636.2762
731.0,677.31415
694.0,693.5122
698.0,685.8213
797.0,698.5014
752.0,741.85626
711.0,711.4655
780.0,713.6576
572.0,582.07306
707.0,703.1444
784.0,789.73956
669.0,670.41473
566.0,629.3186
695.0,714.4681
639.0,612.9323
722.0,700.3832
745.0,744.8022
652.0,635.89355
535.5,537.52704
789.0,716.38184
604.0,596.6312
683.0,639.3038
370.0,369.46155
742.0,742.00305
769.0,694.8212
717.0,737.18335
645.0,712.6926
793.0,757.6681
783.0,766.8275
691.0,691.0097
819.9999999999999,799.6987
543.0,542.6475
731.0,726.7754
551.0,569.2838
691.0,659.53094
421.4,428.03842
685.0,668.8258
710.0,706.2559
428.0,591.4
723.0,723.0141
709.0,709.0044
678.0,708.5524
666.0,666.0129
667.0,664.9544
680.0,677.48096
716.0,691.61914
700.0,722.2139
818.0,808.6754
701.0,699.9349
692.0,690.69727
524.0,542.0569
717.0,707.83636
670.0,630.90753
721.0,721.01434
681.0,665.80164
370.0,367.06503
445.00000000000006,409.38235
622.0,687.23206
680.0,694.3542
1035.0,1015.8601
585.0,628.64233
699.0,612.8201
694.0,694.01764
649.0,646.9069
637.0,628.4517
761.0,656.53485
702.0,675.016
597.0,587.5347
793.0,762.16754
911.0000000000001,921.77606
634.0,635.0012
382.0,457.41306
514.0,520.6533
738.0,737.7157
682.0,684.1974
403.0,425.12442
765.0,750.21655
675.0,648.6733
431.2,419.29688
633.0,698.4029
659.0,651.3773
409.0,436.98856
428.0,419.30478
344.0,428.1771
563.0,565.595
533.0,558.4099
602.0,597.0678
637.0,681.6761
948.9999999999999,946.72
730.0,750.43427
569.0,597.4492
360.0,358.71378
668.0,635.4044
802.0000000000001,776.5098
604.0,620.11414
554.0,562.63336
745.0,692.8489
554.0,577.68945
371.0,412.5305
680.0,668.1511
686.0,697.36206
695.0,647.5861
680.0,680.01166
368.0,363.4042
660.0,654.3882
677.0,703.33246
695.0,667.1334
775.0,753.0002
595.0,581.1562
496.0,490.1835
674.0,674.5391
733.0,724.1514
706.0,705.9887
696.0,694.687
796.0,782.55273
676.0,685.1923
510.00000000000006,541.4867
730.0,722.25195
528.5,521.3906
707.0,736.1839
675.0,686.1986
798.0,790.9289
422.0,469.9061
728.0,667.49097
779.0,700.0774
379.0,374.2608
922.0,905.4679
293.0,384.79874
541.0,529.86383
606.0,607.74036
433.8,433.05695
674.0,674.90625
694.0,691.45966
582.0,567.6612
491.0,528.06793
652.0,652.0007
683.0,686.4384
674.0,674.90625
480.00000000000006,627.9207
720.0,694.32916
563.0,571.064
408.0,464.2442
549.0,545.23004
554.0,539.6093
629.0,654.06476
660.0,667.78674
709.0,693.41534
750.0,718.99744
635.0,648.1619
740.0,739.9808
502.0,589.7509
679.0,689.67413
815.0,857.8659
811.0000000000001,805.7949
781.0,788.66693
414.99999999999994,412.47983
815.0,798.3293
636.0,608.1245
423.6000000000001,464.87292
681.0,681.4897
716.0,716.1583
632.0,640.3922
681.0,644.1392
785.0,794.1601
678.0,637.17017
667.0,662.64795
516.0,517.3662
688.0,687.4999
428.6,466.20483
548.0,543.76044
1052.0,1036.3862
649.0,620.29114
550.0,579.2291
728.0,727.99384
746.0,745.9817
684.0,677.2037
762.0,754.03314
496.0,496.42
550.0,575.3574
688.0,687.9965
552.0,545.5276
710.0,682.8489
573.0,602.3941
838.0,823.9067
560.0,633.07404
703.0,714.8913
560.0,559.9156
697.0,639.833
399.99999999999994,428.5321
634.0,596.11237
635.0,648.8194
606.0,607.12555
621.0,616.93317
588.0,596.34357
710.0,698.37384
634.0,546.0012
785.0,791.7375
716.0,726.4892
625.0,664.36816
452.2,448.9368
745.0,664.7902
648.0,642.1471
597.0,585.3045
848.0,843.24414
524.0,539.95996
712.0,726.4437
434.0,435.42508
747.0,702.73126
685.0,683.9178
680.0,685.519
676.0,673.22363
505.00000000000006,504.79553
434.6,433.9182
620.0,616.4534
668.0,671.1487
680.0,682.5071
774.0,698.5283
694.0,691.75824
621.0,684.7188
711.0,691.1645
483.0,477.7295
714.0,713.6626
533.0,518.0668
538.0,563.0283
700.0,701.02704
738.0,696.5099
483.99999999999994,513.4775
366.0,386.72195
365.0,372.57266
737.0,748.53186
553.0,652.638
561.0,553.5362
723.0,707.81274
628.0,640.981
699.0,703.10455
740.0,739.98895
769.0,724.7353
724.0,686.89374
726.0,682.1934
703.0,686.41846
700.0,699.99005
704.0,696.45966
668.0,671.5389
574.0,561.5594
560.0,559.98615
777.0,706.79517
684.0,732.6632
562.0,553.38574
748.0,747.4921
522.0,637.3851
587.0,594.94745
688.0,690.49255
710.0,705.7337
636.0,659.843
728.0,693.71124
883.0,905.98047
700.0,686.6434
905.0,743.4935
456.0,491.98947
490.00000000000006,509.32693
595.0,590.20337
743.0,725.73834
569.0,576.84735
658.0,676.73535
646.0,648.8159
500.00000000000006,555.8328
721.0,716.48706
536.0,527.9787
721.0,716.48706
622.0,615.5093
475.00000000000006,694.877
682.0,707.9903
425.79999999999995,447.01132
712.0,694.41614
657.0,666.0486
699.0,700.365
434.0,428.89105
536.0,540.78906
764.0,711.8875
436.0,431.04056
634.0,628.59515
727.0,726.98883
742.0,741.99207
697.0,712.54706
512.0,553.12476
666.0,665.9905
677.0,718.686
676.0,680.74255
642.0,642.71765
793.0,791.0959
550.0,558.64484
539.0,535.4
600.0,596.0738
801.0000000000001,798.3475
640.0,636.86475
393.0,368.52725
688.0,699.6564
532.5,522.9344
682.0,676.9197
435.00000000000006,443.13287
818.0,724.7109
708.0,732.20154
568.5,561.0353
843.0,836.6056
631.0,701.82245
505.00000000000006,520.6131
729.0,687.8309
666.0,673.29596
587.0,613.91736
359.0,388.5211
442.0,451.53406
567.0,561.4187
525.0,531.24756
630.0,671.9204
704.0,718.07367
570.0,551.41187
642.0,647.2029
770.0,708.9521
698.0,702.90485
738.0,696.50995
783.0,784.322
696.0,695.9893
635.0,635.0141
478.99999999999994,550.06604
705.0,673.4257
779.0,726.34766
707.0,694.97974
720.0,704.4804
673.0,745.6943
437.0,408.99307
691.0,691.0103
553.0,512.95795
681.0,682.7898
435.79999999999995,430.81216
746.0,713.0161
897.9999999999999,892.79474
438.0,432.3912
561.0,580.7332
568.0,567.83844
705.0,623.9625
654.0,651.0371
733.0,684.95795
650.0,649.83167
657.0,676.9976
493.0,575.1965
552.0,562.80994
606.0,648.9585
699.0,711.29236
684.0,624.0784
728.0,728.03284
668.0,667.19696
697.0,691.1893
661.0,680.5935
691.0,691.0103
785.0,783.7595
688.0,684.9818
548.5,601.0171
691.0,691.0103
558.0,619.59644
658.0,629.26733
493.0,473.87234
694.0,694.01654
727.0,727.0165
712.0,706.2902
744.0,744.0207
646.0,678.9468
640.0,711.75964
796.0,791.39343
362.0,361.56036
775.0,740.5736
682.0,688.19275
723.0,723.02576
360.0,360.96585
665.0,637.90326
1089.0,1012.85736
573.0,549.4014
743.0,660.8039
618.0,580.899
728.0,728.01447
745.0,813.79614
667.0,617.81946
578.0,580.0847
630.0,630.0084
708.0,698.4684
706.0,695.2511
699.0,713.5325
597.0,652.4875
688.0,686.40137
670.0,633.40784
706.0,714.76495
765.0,653.76154
643.0,643.0132
687.0,685.3323
737.0,678.6214
440.00000000000006,438.7333
686.0,666.84595
883.0,816.8707
558.0,630.218
715.0,715.0172
694.0,694.0213
637.0,696.49457
617.0,607.03546
645.0,626.7908
818.9999999999999,726.87726
682.0,625.161
595.5,578.147
404.99999999999994,397.46524
759.0,736.4905
689.0,699.455
689.0,604.2393
608.0,608.24036
498.99999999999994,505.33093
478.0,500.7666
713.0,709.7548
403.0,398.5116
759.0,747.9919
913.0,907.1852
775.0,757.2904
658.0,622.3353
654.0,695.78094
633.0,623.9238
674.0,569.91504
724.0,696.13477
695.0,704.56287
409.99999999999994,413.59607
688.0,683.96185
690.0,684.6438
829.9999999999999,819.8965
652.0,667.56537
680.0,680.0089
607.0,582.9453
528.0,518.47614
693.0,622.59607
891.0000000000001,888.0491
704.0,700.61285
750.0,744.53033
685.0,710.6882
594.0,605.37427
779.0,749.91437
534.5,531.21484
721.0,721.0103
726.0,678.3068
643.0,643.0054
540.5,538.54785
1046.0,987.67523
774.0,684.6517
678.0,672.7951
580.0,548.9515
679.0,690.3521
529.0,561.8754
650.0,655.72253
763.0,789.5966
633.0,650.69885
576.0,604.361
721.0,717.9869
391.0,384.17108
477.0,469.7955
682.0,695.46063
781.0,780.5343
505.00000000000006,505.23282
698.0,670.44745
390.0,416.38846
668.0,707.3591
363.0,443.80948
515.0,530.6597
731.0,731.0112
913.0,907.20294
613.0,634.3053
500.00000000000006,512.3538
399.99999999999994,406.88336
586.0,615.76215
360.0,363.33365
534.0,546.15906
782.0,786.8365
689.0,687.5794
411.0,399.7717
718.0,718.0113
706.0,701.7821
653.0,641.3982
848.0,706.4434
448.0,425.13678
685.0,702.10095
672.0,672.5798
537.0,527.08734
577.0,679.5311
394.0,440.81406
709.0,709.0113
634.0,634.0074
655.0,674.7853
666.0,709.11426
735.0,732.6939
652.0,652.01
505.00000000000006,507.71014
600.0,600.0054
680.0,679.9558
740.0,740.0062
515.0,532.15564
662.0,633.1613
567.0,563.8516
713.0,715.6055
629.0,609.9782
692.0,767.9597
670.0,684.6648
625.0,593.3312
530.0,468.07797
688.0,690.61005
713.0,694.98956
541.0,605.7528
761.0,745.93835
677.0,639.24835
731.0,703.98566
713.0,723.086
691.0,650.65814
597.0,674.76685
571.0,590.4874
733.0,729.5157
607.0,597.8192
617.0,666.7795
559.0,559.9156
774.0,751.0041
688.0,681.5424
670.0,652.87744
588.0,587.6919
679.0,584.59973
671.0,674.54913
526.0,553.7354
404.0,407.5422
640.0,740.98254
699.0,689.6374
373.0,431.45016
626.0,592.63086
688.0,689.4472
468.0,479.53427
797.0,751.3741
399.99999999999994,442.86584
672.0,750.7083
1089.0,897.57715
782.0,782.206
602.0,676.88446
703.0,698.7597
700.0,700.01807
615.0,716.3455
643.0,640.05316
710.0,724.6699
723.0,723.00885
581.0,546.99335
610.0,622.0006
502.0,516.26495
574.0,602.5934
736.0,754.3438
758.0,727.5691
712.0,710.5959
607.5,598.5461
757.0,750.9371
632.0,595.3449
795.0,778.581
619.0,669.9956
684.0,678.61145
731.0,739.4445
786.0,784.89374
630.0,630.0061
498.0,505.21844
688.0,677.4432
835.0,840.82245
746.0,752.3629
712.0,708.7952
895.0,881.7044
574.0,630.1966
765.0,765.01117
569.0,569.26807
558.0,564.43146
790.0,787.56683
590.0,557.7752
557.0,556.6405
596.0,577.5173
740.0,697.671
720.0,713.9505
651.0,675.78375
981.0000000000001,843.5832
640.0,677.251
677.0,687.65924
430.00000000000006,447.24533
689.0,651.92487
778.0,794.28076
666.0,688.554
708.0,708.00354
708.0,709.2917
635.0,735.003
588.0,574.65656
695.0,670.0127
727.0,733.998
674.0,697.9364
676.0,667.831
402.0,406.29013
731.0,731.01056
433.0,435.77362
1026.0,898.54706
681.0,676.3392
693.0,682.97705
670.0,703.30975
640.0,638.9736
541.0,557.7848
448.99999999999994,456.26315
716.0,718.25104
732.0,732.00934
607.0,587.7102
682.0,686.3743
613.0,603.8413
708.0,719.47217
668.0,702.53406
782.0,755.04156
510.00000000000006,541.2626
535.0,701.149
804.0,797.01855
714.0,712.5645
581.0,627.8797
699.0,707.83636
450.00000000000006,456.84982
641.0,629.29266
710.0,695.8777
679.0,646.7081
694.0,625.6392
688.0,680.02673
663.0,653.9086
553.0,558.2817
631.0,692.25806
829.9999999999999,744.58905
784.0,771.5946
724.0,729.8348
649.0,687.1529
718.0,712.3678
610.0,706.72046
730.0,734.4719
726.0,710.3727
664.0,668.025
656.0,653.29254
548.0,538.4165
708.0,708.01276
687.0,678.023
723.0,723.01074
823.0,783.61664
650.0,647.83496
653.0,656.00055
752.0,746.2461
704.0,697.3726
1089.0,851.67926
528.0,537.61646
688.0,687.99335
696.0,687.98126
572.0,570.4592
594.0,627.4518
419.99999999999994,422.92703
731.0,730.99445
534.5,533.86865
581.0,570.47046
750.0,746.3995
566.0,562.14215
774.0,754.25323
722.0,714.5405
922.0,906.221
580.0,531.1428
789.0,761.2466
694.0,646.776
632.0,589.51904
553.0,566.62213
712.0,668.3563
568.0,553.38336
674.0,673.9917
698.0,677.43555
493.0,560.5528
477.0,490.75912
720.0,712.05084
787.0,814.0774
480.00000000000006,573.7588
625.0,616.6185
668.0,658.98486
697.0,681.303
746.0,730.21344
334.0,385.4573
565.0,629.77106
569.0,557.24567
731.0,731.00244
670.0,668.73706
686.0,702.6549
541.0,561.75635
706.0,692.1712
584.0,582.1346
616.0,619.1493
731.0,725.3006
360.0,361.0325
686.0,688.1139
981.0000000000001,806.579
1041.0,994.7138
430.00000000000006,445.46674
778.0,802.2136
500.00000000000006,545.07117
694.0,693.9918
550.0,562.26263
652.0,651.99194
515.0,534.13086
684.0,696.45184
688.0,729.6798
634.0,648.8634
735.0,634.99744
630.0,629.9957
568.0,566.5022
402.0,409.0409
780.0,766.9217
708.0,702.8246
684.0,702.58234
403.0,415.8848
552.0,567.4506
573.0,558.37756
360.0,358.57407
693.0,709.3292
697.0,705.04663
670.0,630.52795
643.0,642.99365
594.0,588.1131
503.99999999999994,509.87512
440.00000000000006,427.03775
443.0,500.87302
541.0,593.6131
550.0,535.6611
600.0,616.9775
590.0,586.5509
344.0,404.21173
688.0,680.0039
637.0,692.1759
625.0,660.43695
671.0,635.4359
530.0,539.98553
848.0,724.1131
668.0,649.84454
680.0,679.98706
699.0,688.3938
643.0,642.99365
703.0,687.5941
621.0,620.99524
579.0,589.2018
677.0,713.46936
432.0,438.20874
432.0,447.35843
775.0,783.0045
694.0,713.94434
668.0,688.9813
783.0,794.004
606.0,606.0183
733.0,705.1379
688.0,655.723
691.0,685.9546
694.0,685.8912
789.0,751.3383
680.0,680.0335
711.0,581.34564
483.0,472.73114
674.0,700.21344
703.0,694.6869
437.0,409.00735
710.0,720.08057
553.0,516.3114
643.0,643.0281
502.0,506.73346
700.0,704.0928
685.0,688.9905
818.0,840.2727
567.0,564.60876
654.0,654.70123
737.0,736.57764
553.0,651.50635
762.0,737.235
576.0,610.6257
681.0,686.0293
635.0,635.011
650.0,645.0318
564.0,521.6033
731.0,706.20636
731.0,739.3288
682.0,635.55
708.0,708.0124
710.0,693.74585
428.0,593.7556
436.0,444.75165
408.0,517.933
548.5,605.4475
554.0,536.3516
360.0,363.3599
635.0,664.73987
689.0,687.8702
692.0,682.10803
664.0,661.28955
706.0,699.85345
785.0,789.4487
606.0,624.7554
796.0,792.74664
740.0,712.0779
728.0,728.01324
728.0,676.77234
646.0,648.6679
548.0,584.17755
785.0,788.7037
684.0,677.0173
785.0,789.59686
640.0,654.9715
649.0,658.04425
536.0,529.0716
588.0,579.8013
775.0,717.3599
793.0,779.5098
512.0,560.6891
629.0,673.7342
408.0,400.1761
765.0,727.63354
634.0,610.35657
688.0,681.65173
454.20000000000005,447.53195
581.0,597.1861
428.0,536.17084
641.0,634.6417
765.0,765.02014
399.99999999999994,497.24356
614.0,658.547
686.0,710.88385
613.0,615.5705
393.0,369.4228
668.0,666.08417
731.0,703.018
713.0,729.8423
682.0,673.8924
548.0,546.356
666.0,670.86334
688.0,689.3798
700.0,650.80035
559.0,571.5449
478.99999999999994,531.10443
741.0,723.0426
843.0,829.81836
597.0,588.19226
750.0,749.57043
366.0,371.8526
679.0,640.8369
729.0,719.7096
587.0,621.6938
724.0,709.78613
557.0,547.13116
695.0,637.6317
718.0,710.86053
913.0,908.2843
731.0,657.4343
529.0,579.89014
409.99999999999994,419.10205
670.0,665.4878
698.0,645.956
723.0,722.99884
621.0,668.5125
607.0,559.9141
700.0,746.3459
619.0,626.211
673.0,741.85675
707.0,699.0124
615.0,684.849
538.0,573.63806
798.0,765.10645
540.5,536.26575
639.0,637.89417
652.0,648.675
483.99999999999994,478.5803
789.0,746.3349
742.0,742.0056
491.0,521.973
819.9999999999999,787.9682
543.0,538.9301
421.4,431.37915
355.0,376.76852
467.0,518.34015
685.0,679.2202
628.0,642.5828
867.0,839.1417
725.0,708.1906
404.99999999999994,358.88083
530.0,648.00903
706.0,705.99756
726.0,719.7606
574.0,638.011
688.0,686.99677
680.0,643.7983
691.0,690.9966
558.0,652.9087
862.0,845.3377
654.0,627.63306
815.0,831.79016
414.99999999999994,415.20187
590.0,529.64417
350.0,389.0679
522.0,473.3613
522.0,663.5297
696.0,707.06287
587.0,599.80817
672.0,672.21576
720.0,736.27374
649.0,623.8758
456.0,489.35297
682.0,676.5321
681.0,686.98987
682.0,675.43744
576.0,603.9531
490.00000000000006,504.56635
823.0,746.826
634.0,633.994
666.0,672.49036
683.0,680.3828
649.0,606.2504
635.0,734.99554
425.79999999999995,433.14282
567.0,534.64825
676.0,686.1109
683.0,682.9998
608.0,572.6307
1026.0,938.52637
738.0,705.51715
606.0,605.99255
739.0,762.1122
706.0,701.3601
765.0,674.1215
685.0,657.8702
687.0,690.24
659.0,663.9902
697.0,665.96295
681.0,693.27893
718.0,718.0062
557.0,542.60095
621.0,619.2975
682.0,684.81195
708.0,710.28723
710.0,706.2761
716.0,717.29175
452.2,461.53265
567.0,520.47955
732.0,751.5543
450.00000000000006,461.75638
774.0,735.455
648.0,655.9922
663.0,614.10187
581.0,589.219
718.0,719.96155
412.0,447.7815
580.0,586.07385
680.0,685.2378
678.0,693.10706
798.9999999999999,799.00146
525.0,542.7749
630.0,676.55444
658.0,616.56335
660.0,651.5103
704.0,733.9015
570.0,559.0873
688.0,683.64154
688.0,684.6294
618.0,592.5887
674.0,673.38715
705.0,677.5386
643.0,665.6247
602.0,621.45825
685.0,711.0824
707.0,683.5994
711.0,711.79156
730.0,737.2249
561.0,571.0196
784.0,788.5959
726.0,639.5278
681.0,697.68256
779.0,670.7305
379.0,383.2575
535.5,541.5038
370.0,368.53003
433.8,434.07635
582.0,560.82764
793.0,776.3515
783.0,740.4371
381.0,423.45126
691.0,670.7012
738.0,729.5469
728.0,727.96423
786.0,801.4385
720.0,700.92145
723.0,659.8695
498.0,501.88583
668.0,727.637
363.0,491.92825
688.0,670.6137
503.0,580.1089
719.0,653.7882
913.0,902.5182
709.0,723.016
613.0,618.7409
629.0,660.5207
689.0,685.4108
663.0,640.13635
730.0,710.8437
586.0,626.31854
411.0,408.64017
701.0,689.4754
727.0,726.9743
560.0,559.99
646.0,689.1566
684.0,732.71136
636.0,661.40375
675.0,689.43134
532.0,539.7517
678.0,659.05164
577.0,706.4409
667.0,667.806
709.0,723.016
1089.0,876.7117
655.0,652.2025
544.0,570.43945
672.0,703.35486
728.0,727.9739
622.0,626.9405
505.00000000000006,521.1744
651.0,660.2675
766.0,697.2811
911.0000000000001,913.8768
578.0,566.3845
981.0000000000001,835.64264
699.0,695.29974
754.0,696.5836
696.0,701.46674
433.0,437.86923
681.0,658.547
625.0,551.56573
436.0,428.5792
570.0,629.4151
512.0,588.29663
530.0,533.22656
493.0,522.7871
634.0,613.6421
682.0,682.45544
640.0,650.5394
715.0,714.97565
497.5,543.73645
706.0,691.98737
740.0,739.9721
782.0,748.837
435.00000000000006,440.83035
798.9999999999999,798.9482
581.0,596.9703
698.0,708.87524
708.0,721.4169
676.0,685.28955
688.0,679.9802
553.0,560.58
498.99999999999994,541.00946
720.0,706.86365
526.0,543.84503
403.0,417.23035
680.0,651.40564
457.0,447.08777
505.00000000000006,515.1331
626.0,560.31055
634.0,639.1883
548.0,550.0763
595.0,587.783
683.0,650.8576
708.0,707.9776
652.0,649.3172
695.0,735.30914
478.99999999999994,535.4117
547.0,543.59564
617.0,613.51587
704.0,703.1672
740.0,759.93866
891.0000000000001,853.9682
700.0,700.0119
691.0,691.00854
528.5,528.6766
723.0,723.0042
675.0,680.9093
795.0,797.0184
606.0,645.3594
754.0,754.0072
678.0,688.775
438.0,435.33353
738.0,738.0151
685.0,677.1176
606.0,631.96484
693.0,675.9785
763.0,793.1402
617.0,584.61566
745.0,612.74
606.0,640.6389
391.0,395.24878
674.0,674.00916
539.0,613.21216
630.0,630.00165
698.0,656.0623
692.0,697.7569
661.0,689.79456
