Real lambda,Predicted lambda
751.9999916553497,714.8674042224884
658.9999973773956,744.5968172550201
679.9999976158142,642.6676180362701
706.0000205039978,685.8825976848602
765.0000030994415,685.8825976848602
712.0000002384186,612.9383710622787
745.000007390976,685.8825976848602
796.000001192093,715.6118683815002
735.0000095367432,629.9265155792236
749.9999825954437,691.5144019126892
847.999999523163,708.5025701522827
825.9999947547914,689.3851044178009
834.9999880790712,910.2315762043
674.9999986886978,665.8821512460709
676.0000032186508,682.870343208313
625.0000094175339,708.5025701522827
631.9999936819077,629.9265155792236
576.0000009536743,659.6558337211609
657.9999928474426,681.6355319023132
678.9999930858612,677.3885135650635
720.9999935626984,644.709094285965
599.9999910593033,593.7446370124817
650.0000040531158,602.2387211322784
698.9999887943268,612.458770275116
679.9999976158142,621.8371398448944
630.0000083446503,629.4468910694122
651.9999893903732,637.9410226345062
691.0,596.3548874855042
699.9999933242798,636.2150576114655
651.0000085830688,610.0773010253906
691.0,610.7328052520752
703.0000069141388,640.4620759487152
706.0000205039978,640.4620759487152
698.9999887943268,655.4087679386139
567.9999884366989,595.4706020355225
530.0000060796738,592.1078454256058
577.0000054836273,619.1646885871887
559.9999996423721,636.2150576114655
490.0000028014183,602.2387211322784
552.0000108480453,593.7446370124817
613.0000025033951,627.7209734916687
493.000004529953,564.0153900384903
505.9999922513962,665.9443283081055
688.0000101327896,674.376211643219
635.0000072717667,670.1291933059692
822.9999811649324,668.5545787811279
780.9999806880951,620.9528543949127
794.9999966621399,706.7780284881592
414.9999951720238,587.8608033657074
1089.0,711.3648500442505
922.0000026226045,750.337366104126
911.0000002384187,782.8202195167542
605.9999945163727,673.7829082012177
630.0000083446503,695.6735990047455
775.0000009536743,620.9528543949127
801.9999809265138,749.7623291015625
737.0000185966492,766.7505447864532
731.9999959468842,668.8944294452667
733.0000004768372,605.8302352428436
733.0000004768372,684.658509016037
724.0000071525574,694.550758600235
686.0000010728836,620.9528543949127
692.000004529953,631.9058384895325
349.99999725818634,595.9502265453339
333.99999891221523,503.9013206958771
452.2000142335892,550.6187596321106
435.799989759922,575.6645152568817
423.60000091791153,618.1040489673615
360.0000010430813,465.4266600012779
360.0000010430813,589.0140562057495
440.00000166893005,583.6137850284576
588.0000078678131,595.9502265453339
541.0000084638596,550.6187596321106
493.000004529953,557.2472709417343
500.9999933242798,625.6794972419739
703.0000069141388,725.340811252594
501.9999978542328,576.208428144455
499.9999887943268,627.8088184595108
531.9999914169312,575.8643548488617
531.9999914169312,663.9028520584106
505.0000114440918,595.9502265453339
582.0000044107437,614.979823589325
641.0000107288361,627.7209734916687
660.0000019073486,620.9528543949127
650.0000040531158,614.979823589325
647.9999949932098,606.4857631921768
587.0000033378601,582.729499578476
580.9999998807907,548.7531868219376
657.9999928474426,565.7413313388824
548.9999972581863,619.1646885871887
553.9999961853027,524.8851895332336
552.9999916553497,627.6587964296341
948.9999825954438,742.2704794406891
922.0000026226045,754.1053292751312
594.0000113248825,591.4190108776093
562.0000087022781,644.4843933582306
739.9999847412109,707.9706134796143
761.9999895095825,614.7234529256821
688.999990940094,635.981294631958
777.0000100135803,648.7359664440155
792.9999876022339,640.2328202724457
696.9999797344208,820.7370302677156
716.0000183582306,718.2243962287903
695.000018119812,677.5771086215973
691.0,725.2641870975494
708.9999866485596,631.7297215461731
731.9999959468842,655.9518268108368
760.9999849796295,655.9518268108368
761.9999895095825,648.7359664440155
688.0000101327896,660.2033998966217
678.9999930858612,647.4487280845642
713.0000047683716,732.480094909668
749.9999825954437,683.2827851772308
691.0,672.4234580993652
683.0000112056732,610.9612543582916
672.9999896287918,648.7359664440155
693.000009059906,670.4831826686859
683.0000112056732,623.2265753746033
648.9999995231628,627.4781484603882
688.0000101327896,648.7359664440155
706.0000205039978,682.7485036849976
720.9999935626984,724.9769058227539
781.9999852180481,720.725332736969
790.0000214576721,698.4675102233887
677.0000077486038,674.779639005661
830.0000128746034,659.4440853595734
683.9999920129776,741.9831981658936
672.0000088214874,714.4477505683899
666.000005364418,684.2118589878082
640.000006198883,614.7234529256821
619.0000059604645,645.947701215744
661.0000064373016,669.9937844276428
501.9999978542328,514.890932559967
631.9999936819077,598.2514420747757
619.0000059604645,678.2096967697144
620.9999912977219,653.4768903255463
651.9999893903732,648.4487800598145
691.0,608.158613204956
651.9999893903732,638.1862199306488
605.9999945163727,621.8415997028351
709.9999911785126,643.0994176864624
724.0000071525574,682.7485036849976
697.9999842643738,620.9132850170135
693.000009059906,616.6617119312286
717.9999799728394,654.9257748126984
706.0000205039978,646.4226760864258
616.9999969005585,743.7338347434998
673.9999941587448,616.6617119312286
520.9999890327454,608.158613204956
553.9999961853027,616.6617119312286
566.0000030994415,625.1648581027985
582.0000044107437,620.9132850170135
540.0000039339066,596.3322086334229
573.0000110864639,604.8353548049927
635.0000072717667,599.6555144786835
637.999997138977,625.1648581027985
777.0000100135803,697.4414582252502
779.0000190734863,609.086904168129
422.99999582767487,592.0806355476379
419.99999409914017,609.086904168129
688.0000101327896,675.7087128162384
609.9999889135361,642.1711030006409
683.9999920129776,580.7109868526459
679.9999976158142,645.947701215744
688.999990940094,652.0677175521851
456.00000298023224,560.373299241066
404.999997317791,593.4656586647034
343.9999997317791,500.420662522316
368.0000016987324,573.6711959838867
373.00000062584877,586.4258677959442
432.00000101327896,559.9874029159546
357.99999791383743,566.571291923523
360.0000010430813,592.545836687088
514.0000047683716,557.1398785114288
485.0000038743019,565.64300096035
562.0000087022781,603.9070401191711
567.0000076293945,564.1940927505493
557.9999905824661,601.9688048362732
551.0000063180923,640.2328202724457
503.0000023841858,631.7297215461731
688.0000101327896,690.9643685817719
655.0000029802322,606.7096812725067
818.0000059604646,684.2118589878082
765.0000030994415,690.9643685817719
499.9999887943268,577.3795204162598
564.9999985694885,631.7297215461731
536.0000095367432,657.2390651702881
526.9999924898148,674.2453575134277
505.0000114440918,584.9625362157822
666.000005364418,625.4315006732941
618.0000014305115,642.1711030006409
730.9999914169312,612.6768288612366
642.9999960660934,608.158613204956
651.0000085830688,608.158613204956
641.0000107288361,591.1523683071136
744.000002861023,642.1711030006409
609.9999889135361,582.9159121513367
674.9999986886978,565.9096672534943
557.9999905824661,718.1557428836823
688.0000101327896,675.376026391983
696.000022649765,704.4993731975555
724.0000071525574,689.500586271286
625.9999902248383,641.2684087753296
682.0000066757202,742.2620341777802
738.0000231266022,699.4818906784058
677.0000077486038,668.4977867603302
738.0000231266022,712.1466062068939
766.0000076293945,773.5907807350159
697.9999842643738,717.0521178245544
754.0000007152557,693.0330309867859
710.9999957084656,724.4247374534607
749.9999825954437,746.5035963058472
653.9999984502792,656.0973415374756
567.9999884366989,624.8698906898499
699.9999933242798,802.7914159297944
671.0000042915344,679.676183462143
727.0000207424164,672.370698928833
741.999993801117,694.0168566703796
707.9999821186066,698.0209550857544
737.0000185966492,687.8422782421112
704.0000114440918,697.4094800949097
739.9999847412109,727.3391597270966
723.0000026226044,722.4456043243408
773.9999964237213,744.4511601924896
757.0000143051147,780.4512283802032
640.000006198883,724.247386932373
679.9999976158142,635.3529291152954
674.9999986886978,656.7881450653076
725.0000116825104,708.0535478591919
688.999990940094,637.0374743938446
679.9999976158142,665.6952879428864
667.9999907016754,706.3479843139648
669.9999997615814,663.5345342159271
563.499991774559,560.8364365100861
547.9999927282333,524.1595137119293
632.9999982118607,613.9263956546783
604.9999899864197,593.2330343723297
688.0000101327896,674.9700844287872
699.9999933242798,694.1075720787048
709.9999911785126,704.7634537220001
640.000006198883,671.0475444793701
694.000013589859,674.2380034923553
706.9999775886536,628.3422222137451
704.0000114440918,628.1200358867645
709.9999911785126,626.4877278804779
719.9999890327454,708.2470297813416
698.9999887943268,697.7806921005249
534.5000027418137,505.0962779521942
521.9999935626984,498.4720129966736
550.0000017881393,546.3930205106735
783.9999942779541,769.943660736084
640.000006198883,675.6662967205048
698.9999887943268,690.4584119319916
688.0000101327896,680.1208407878876
749.9999825954437,736.2764778137207
778.0000145435333,782.0959196090698
686.0000010728836,703.7703762054443
814.9999923706056,745.4351282119751
793.9999921321869,689.6931667327881
620.0000104904175,600.4064311981201
541.0000084638596,560.4204598665237
1025.9999992847443,903.5243768692018
648.9999995231628,642.4571032524109
399.9999983906746,482.5926650762558
684.9999965429306,599.2352440357208
626.9999947547913,614.943053483963
780.0000236034393,681.8160138130188
707.9999821186066,732.0972588062286
656.9999883174896,686.3394010066986
715.0000138282776,709.1120998859406
688.0000101327896,669.8852770328522
642.9999960660934,622.0600378513336
672.9999896287918,675.1333436965942
696.000022649765,693.7267286777496
404.0000046491623,391.20704448223114
403.0000001192093,389.75034338235855
407.9999990463257,403.1443880200386
390.99999913573265,437.3614263534546
394.9999994635582,450.9382421374321
399.9999983906746,437.4960168004036
401.9999955892563,451.0728444457054
625.0000094175339,552.6991884708405
381.00000128149986,352.8591813445091
542.999993801117,545.1556708812714
597.0000011920929,569.0273451805115
448.00000232458115,433.84996432065964
645.0000051259995,832.3187119960786
697.9999842643738,665.727076292038
515.0000092983246,556.1307170391083
517.999999165535,673.3877363204956
634.0000027418137,657.1505796909332
536.0000095367432,502.7853835821152
505.0000114440918,508.6307865381241
505.0000114440918,517.6066302061081
610.9999934434891,775.9050674438477
679.9999976158142,626.8715603351593
634.0000027418137,665.5922842025757
667.9999907016754,650.6715922355652
667.000009894371,665.3870832920074
650.0000040531158,666.5068871974945
599.9999910593033,616.7053853273392
606.9999990463257,571.4963510036469
669.9999997615814,663.602570772171
606.9999990463257,602.2682321071625
597.0000011920929,615.602780342102
778.0000145435333,744.9875292778015
755.0000052452087,753.4669528007507
678.9999930858612,800.950443506241
679.9999976158142,653.4272388219833
723.0000026226044,716.5447378158569
714.0000092983246,744.3832659721375
662.0000109672546,671.4167400598526
688.0000101327896,679.8159335851669
726.0000162124634,620.2956658601761
721.9999980926514,705.9358744621277
746.000011920929,741.0112338066101
730.9999914169312,690.6785106658936
672.9999896287918,650.4851559400558
731.9999959468842,569.3911082744598
789.0000169277191,715.429488658905
747.000016450882,936.9269099235536
698.9999887943268,685.4389604330063
712.0000002384186,724.8909349441528
731.9999959468842,707.6626935005188
717.9999799728394,693.6812286376953
847.999999523163,794.5465145111084
717.9999799728394,693.7822871208191
688.0000101327896,697.2269105911255
706.0000205039978,731.3996706008911
688.0000101327896,691.5159201622009
759.9999804496765,724.3390986919403
705.0000159740448,732.7513871192932
891.0000045299531,703.8926901817322
860.0000064373017,937.8299837112428
573.0000110864639,609.3146653175354
671.0000042915344,678.8748323917389
677.9999885559082,678.8742156028748
660.0000019073486,684.2756966352463
779.0000190734863,694.9993538856506
662.999991774559,659.381078004837
666.000005364418,693.1161077022552
694.000013589859,671.5713168382645
687.0000056028366,716.3561902046204
683.9999920129776,700.2414424419403
699.9999933242798,698.8449850082397
712.0000002384186,753.6576828956604
683.9999920129776,760.6625065803528
712.0000002384186,719.1290831565857
707.9999821186066,697.275399684906
709.9999911785126,724.2764708995819
679.9999976158142,686.8347536325455
552.9999916553497,569.5939606428146
528.4999992847443,517.9956579208374
535.5000072717667,515.9414900541306
553.9999961853027,518.7204322814941
564.9999985694885,553.569287776947
569.9999974966049,616.834578871727
399.9999983906746,579.1303942203522
535.0000050067902,530.5907237529755
783.9999942779541,808.6615853309632
679.9999976158142,663.0969225168228
784.9999988079071,801.3774037361146
784.9999988079071,807.9584460258485
681.0000021457672,669.3217929601669
688.999990940094,694.1541159152985
688.999990940094,737.9279537200928
818.0000059604646,806.805715084076
443.00000339746475,491.05381029844284
443.00000339746475,519.0334763526917
1039.000010728836,857.5737013816835
1041.000019788742,1048.6565046310425
1025.9999992847443,1022.0110359191896
726.0000162124634,726.041056394577
686.0000010728836,667.6141180992126
682.0000066757202,675.0185497999191
684.9999965429306,660.255281329155
688.0000101327896,720.3483798503876
661.0000064373016,661.5565634965897
667.9999907016754,658.6068893671036
688.0000101327896,691.7808547019958
697.9999842643738,719.0259845256805
403.0000001192093,401.0868989825249
365.9999985694885,421.33385932445526
404.999997317791,360.2228160202503
370.9999974966049,366.09122401475906
363.000002771616,456.97420912981033
441.99999886751175,468.04183292388916
435.99999541044235,443.80576688051224
360.0000010430813,374.04557636380196
467.00000536441803,477.1330635547638
490.999995470047,519.6795626878738
422.0000031590462,497.69258165359497
568.9999929666519,589.7876043319702
620.9999912977219,594.8405047655106
707.9999821186066,697.4123268127441
746.000011920929,696.5749173164368
773.9999964237213,745.2795076370239
630.0000083446503,574.0185430049896
589.9999932050705,590.5833568572998
536.9999903440475,526.3252966403961
521.9999935626984,629.3269730806351
529.0000015497208,528.0161995887756
505.0000114440918,503.76633882522583
552.9999916553497,567.4184277057648
745.000007390976,675.0165096521378
550.0000017881393,555.2673075199127
656.9999883174896,656.4112633466721
651.9999893903732,666.3873724937439
559.9999996423721,561.0995444059372
595.4999943971634,589.8315623998642
738.9999802112579,727.7586236000061
971.9999918937684,861.1592373847963
605.9999945163727,563.7471580505371
630.9999891519547,578.0815922021866
697.9999842643738,657.7976623773575
729.9999868869781,675.0379074811935
627.9999992847443,766.8758478164673
717.0000228881836,724.4919674396515
830.0000128746034,723.6362915039062
667.9999907016754,706.4825866222382
748.000020980835,723.3438861370087
681.0000021457672,671.9940544366837
573.9999918937683,629.8506742715836
723.0000026226044,702.2017397880554
713.0000047683716,695.0423393249512
677.9999885559082,691.1243541240692
769.0000212192535,775.9864835739136
653.9999984502792,672.6073560714722
718.9999845027924,701.49964427948
681.0000021457672,757.3305656909943
530.0000060796738,455.07439267635345
632.9999982118607,722.5419182777405
636.999992609024,656.5684970617294
632.9999982118607,709.2613153457642
611.9999979734421,712.4136757850647
719.9999890327454,709.94500207901
709.9999911785126,729.6812968254089
669.9999997615814,655.4025288820267
696.9999797344208,669.1956359148026
695.000018119812,747.1286880970001
615.9999923706055,625.993442773819
634.0000027418137,658.2750569581985
588.0000078678131,566.6411788463593
527.9999970197678,532.0706137418747
479.0000004172325,525.8117961883545
548.9999972581863,567.8298733234406
559.9999996423721,570.7119379043579
579.9999953508377,561.7366635799408
477.9999958872795,516.1284482479095
567.0000076293945,564.5072317123413
577.0000054836273,617.2123383283615
674.9999986886978,594.671718120575
784.9999988079071,657.1520504951477
435.00000274181366,447.53099370002747
383.9999970793724,420.5483787059784
780.9999806880951,729.6124062538147
684.9999965429306,678.783096909523
784.9999988079071,744.083411693573
804.9999945163728,769.5162734985352
782.9999897480011,798.6955108642579
811.0000216960908,818.9067330360414
794.9999966621399,720.1573176383972
782.9999897480011,732.9479055404663
838.0000016689302,739.2032833099365
1052.0000221729279,1063.3869409561157
913.0000092983247,983.8888344764711
775.0000009536743,781.3857583999634
735.0000095367432,597.6367645263672
765.0000030994415,762.893669128418
789.0000169277191,680.0973553657532
730.9999914169312,662.7300992012024
742.99999833107,687.6912361383438
687.0000056028366,676.5588139295578
671.0000042915344,623.4055153131485
642.9999960660934,682.6219907999039
641.9999915361404,689.7140901088715
679.9999976158142,684.2911638021469
681.0000021457672,675.0736812353134
691.0,691.8547744750977
683.0000112056732,667.6901729106903
694.000013589859,694.530689239502
688.0000101327896,716.9611177444458
493.000004529953,437.1426086425781
456.99999564886093,433.6606694459915
428.60001170635223,497.43466901779175
434.6000033020973,407.34118551015854
435.00000274181366,432.52589654922485
421.3999980688095,460.15832233428955
369.9999988973141,376.87869518995285
360.0000010430813,356.7161756157875
438.00000447034836,455.92703211307526
568.9999929666519,570.3190908432007
541.0000084638596,588.744472026825
567.0000076293945,468.8583546280861
717.9999799728394,678.255552649498
656.0000075101852,714.047502040863
656.0000075101852,724.5297338962555
708.9999866485596,718.3141627311707
511.9999957084656,567.2573983669281
536.0000095367432,518.9485967159271
505.0000114440918,570.1487147808075
505.0000114440918,575.867462515831
505.0000114440918,575.867462515831
666.000005364418,633.5166774988174
546.000007390976,603.0465959310532
605.9999945163727,646.4778786897659
691.0,654.1240204572678
669.9999997615814,651.0390323400497
656.0000075101852,645.6947466135025
636.999992609024,671.031294465065
620.9999912977219,658.2750806808472
634.0000027418137,646.4778786897659
557.0000097751617,548.6425681114197
561.0000041723251,566.2045397758484
557.9999905824661,563.6643660068512
510.0000103712082,545.4852259159088
729.9999868869781,693.7571411132812
723.0000026226044,737.3047122955322
847.999999523163,716.7506504058838
720.9999935626984,772.3123197555542
677.0000077486038,729.6870851516724
695.000018119812,706.26637840271
697.9999842643738,698.9333281517029
669.9999997615814,581.5690587759018
697.9999842643738,684.8383029699326
704.0000114440918,674.463060259819
707.9999821186066,691.850504398346
683.9999920129776,584.1673293113708
733.0000004768372,832.0195693969728
693.000009059906,802.3731381893159
673.9999941587448,685.1672174930573
631.9999936819077,663.0216742753983
688.0000101327896,751.0708703994751
727.0000207424164,732.3573064804077
739.9999847412109,724.191116809845
684.9999965429306,685.7434643507004
742.99999833107,843.6258277893068
692.000004529953,692.8590016365051
682.0000066757202,768.3813819885254
684.9999965429306,790.6464161872864
736.0000140666962,735.4432435035706
789.0000169277191,743.2589073181152
759.0000233650208,768.5119514465332
694.000013589859,697.8236300945282
674.9999986886978,709.707396030426
667.9999907016754,761.7702119350433
667.9999907016754,694.9038939476013
616.9999969005585,609.1423914432526
531.9999914169312,559.6073423624039
662.0000109672546,676.3404706716537
629.0000038146973,688.5251109600067
707.9999821186066,645.7059911489487
727.9999778270721,686.439107298851
667.9999907016754,673.8808827400208
691.0,717.2326946258545
697.9999842643738,747.6733601093292
688.0000101327896,643.1267224550247
707.9999821186066,645.7059911489487
703.0000069141388,695.2047920227051
547.9999927282333,525.2643249034882
635.0000072717667,660.4855333566666
580.9999998807907,550.208618760109
552.9999916553497,554.5548214912415
639.00000166893,596.961665391922
645.0000051259995,605.7570745944977
781.9999852180481,795.4318912029266
640.000006198883,654.8688404560089
773.9999964237213,775.1592273712158
781.9999852180481,783.3253221511841
803.9999899864198,852.639675140381
683.9999920129776,683.3301118612289
695.000018119812,679.447141289711
712.0000002384186,731.5587072372437
636.0000118017197,555.0335682630539
883.0000157356263,914.4437222480775
427.99999475479126,459.09270095825195
569.9999974966049,597.500216960907
724.0000071525574,739.3481812477112
716.0000183582306,673.2395172119141
636.0000118017197,656.2107595205307
665.000000834465,654.1913216114044
676.0000032186508,702.5162546634674
672.0000088214874,679.7433185577393
699.9999933242798,693.655797958374
681.0000021457672,674.3135126829147
688.0000101327896,698.1558895111084
467.9999980330467,397.65894067287445
360.99999964237213,460.69505912065506
451.00000405311584,432.55571591854095
449.99999952316284,461.3204711675644
448.99999499320984,429.4515954852104
432.00000101327896,422.63305389881134
559.9999996423721,485.76413410902023
547.9999927282333,555.838169336319
567.0000076293945,567.3046064376831
515.0000092983246,551.0913385152817
606.9999990463257,598.1970460414886
412.0000053048134,405.33969378471375
653.9999984502792,659.6721786260605
691.0,688.0952091217041
681.0000021457672,636.2760010957718
568.9999929666519,622.5613685846329
538.9999994039536,621.6699188947678
567.0000076293945,606.9941158294678
546.9999881982803,606.5265424251556
542.999993801117,623.4766832590103
580.9999998807907,614.1789944171906
530.0000060796738,486.2895077466965
522.9999980926514,586.3253312110901
552.0000108480453,549.5628408193588
646.0000096559525,640.9897862672806
779.0000190734863,689.2786608934402
695.000018119812,644.2290190458298
667.000009894371,645.8464766740799
662.0000109672546,657.6842206716537
648.9999995231628,679.7031798362732
635.0000072717667,660.4855333566666
578.9999908208847,583.3134800195694
597.0000011920929,642.8833280801773
497.5000011920929,538.6605994701385
568.4999907016754,554.0211093425751
562.9999895095825,551.5095213651657
887.9999909400941,777.5227148532867
731.9999959468842,704.7284865379333
727.0000207424164,652.4573620557785
745.000007390976,703.9179310798645
692.000004529953,657.1355632543564
709.9999911785126,595.2094393968582
706.0000205039978,667.3026397228241
715.0000138282776,676.6590895652771
726.0000162124634,774.2120769023895
697.9999842643738,701.1154797077179
694.000013589859,652.4573620557785
621.9999958276749,807.6494348049165
704.0000114440918,775.6290307044983
686.0000010728836,652.4573620557785
765.0000030994415,735.7001123428345
688.0000101327896,676.6590895652771
688.0000101327896,671.9808883666992
689.999995470047,826.3623344898225
708.9999866485596,643.1009122133255
669.9999997615814,761.6886534690857
735.0000095367432,705.793728351593
730.9999914169312,752.3321561813354
676.0000032186508,722.6307833194733
799.000014781952,676.6590895652771
792.9999876022339,624.3880362510681
819.0000104904176,929.2832827568055
678.9999930858612,671.1703091859818
677.9999885559082,676.6590895652771
706.9999775886536,686.0155156850815
648.9999995231628,707.4868612289429
682.0000066757202,780.645327091217
866.9999907016755,659.011479139328
663.999996304512,653.9951827526093
789.0000169277191,799.1144053936006
663.999996304512,719.8283319473267
651.0000085830688,697.6184766292572
605.9999945163727,657.1355632543564
576.0000009536743,668.3679052591324
646.0000096559525,713.2743334770203
