Real lambda,Predicted lambda
677.0,677.0071
781.0,781.1573
621.0,621.1988
643.0,642.7573
558.0,558.0854
625.0,624.64935
730.0,728.8904
554.0,553.6014
750.0,750.2349
774.0,773.3509
686.0,686.31726
684.0,683.73724
818.0,817.15216
630.0,630.2395
698.0,698.0683
1089.0,1088.0594
552.0,552.0896
567.0,566.64984
634.0,589.808
639.0,638.7298
720.0,719.64655
434.0,434.3367
785.0,784.9119
595.0,596.04156
573.0,573.0031
609.0,609.05365
701.0,700.892
948.9999999999999,948.84436
382.0,382.52615
365.0,364.93936
708.0,707.9679
731.0,730.8099
664.0,664.5498
793.0,792.46
361.0,362.10458
384.0,384.9446
631.0,630.9298
608.0,607.90063
567.0,566.6337
607.0,606.6692
654.0,654.2045
467.0,466.74734
723.0,722.879
399.99999999999994,400.36447
680.0,679.8375
686.0,685.83044
478.99999999999994,479.9704
922.0,921.41376
670.0,670.4728
750.0,750.1596
706.0,705.9678
430.00000000000006,431.37778
708.0,707.96747
891.0000000000001,890.1978
757.0,757.2432
564.0,563.6129
652.0,651.90784
548.5,548.2792
668.0,667.76385
671.0,670.6061
735.0,734.5427
597.0,597.13324
505.00000000000006,505.2802
698.0,697.7916
583.0,583.3235
681.0,681.38403
679.0,679.5138
744.0,743.2801
557.0,557.0647
738.0,737.526
688.0,687.90564
762.0,761.8012
617.0,616.65625
666.0,665.89966
360.0,360.06183
565.0,564.83704
811.0000000000001,810.60046
675.0,674.92993
637.0,636.87213
785.0,784.8584
549.0,549.3731
660.0,660.1276
688.0,687.86993
746.0,745.77875
708.0,708.0616
541.0,541.3692
568.0,568.45325
730.0,729.741
657.0,657.021
432.8,433.31738
658.0,658.536
434.6,434.7405
777.0,777.1591
635.0,634.7698
473.0,473.22418
640.0,639.57355
698.0,697.75964
563.5,563.5907
588.0,587.804
780.0,779.71124
740.0,739.9182
569.0,569.6066
626.0,625.8812
506.0,506.28098
541.0,542.3638
518.0,518.57855
610.0,610.18
505.00000000000006,505.12228
676.0,676.0563
676.0,676.014
366.0,366.5889
784.0,783.6428
693.0,692.8682
683.0,683.0879
402.0,401.92136
729.0,728.9473
713.0,712.5368
733.0,732.1784
913.0,913.4733
548.0,548.2778
681.0,680.8706
640.0,640.09064
695.0,694.9039
704.0,703.661
630.0,630.29694
724.0,723.54956
678.0,678.34973
659.0,659.048
579.0,579.02295
679.0,678.79395
393.0,394.53455
621.0,621.1988
681.0,680.9611
554.0,554.1785
785.0,785.0167
672.0,671.9942
516.0,515.1452
500.00000000000006,499.68097
556.0,556.57355
685.0,684.9431
750.0,749.7114
688.0,688.0138
561.0,560.67566
568.0,567.9051
615.0,616.0
705.0,705.05255
682.0,682.0424
606.0,606.17004
475.00000000000006,476.4958
438.0,437.50818
760.0,759.3717
600.0,599.87384
695.0,694.9007
606.0,606.17017
665.0,665.01337
779.0,778.94073
616.0,616.23737
718.0,717.8436
680.0,680.48315
654.0,654.3916
708.0,707.76434
698.0,697.56116
664.0,663.7969
600.0,599.25165
503.99999999999994,504.898
687.0,687.4582
404.0,404.31232
778.0,777.8602
785.0,784.4037
696.0,695.85767
359.0,360.39633
423.0,422.7005
581.0,580.9847
650.0,649.90137
347.0,346.90002
454.20000000000005,453.37717
728.0,727.73724
581.0,580.87476
782.0,782.22314
785.0,784.7482
677.0,677.0192
758.0,757.6439
707.0,706.551
761.0,761.1371
700.0,700.08496
619.0,619.1156
730.0,730.3101
765.0,764.9298
688.0,688.12555
503.0,503.325
710.0,710.0539
667.0,667.37146
585.0,584.9581
370.0,369.51514
765.0,764.78894
746.0,745.7479
774.0,773.85645
635.0,634.7698
699.0,698.89026
709.0,708.68524
528.5,528.40375
637.0,637.02704
655.0,655.08386
368.0,367.6941
548.0,547.78705
553.0,554.0646
694.0,694.07666
706.0,705.9678
680.0,679.8111
692.0,691.91895
758.0,757.90643
696.0,696.39294
570.0,569.78424
491.0,491.06244
597.0,597.39545
688.0,687.94385
783.0,782.91406
775.0,775.0315
680.0,679.8351
496.0,495.75232
394.0,394.34204
520.0,519.8119
691.0,690.9772
795.0,794.7981
689.0,689.1995
452.2,452.2424
713.0,713.0053
642.0,642.2576
782.0,782.1628
723.0,722.9382
534.5,534.1731
558.0,558.5919
685.0,684.76483
577.0,576.7545
640.0,640.2069
633.0,632.8553
823.0,823.0827
435.79999999999995,435.61905
732.0,732.0696
691.0,690.86456
559.0,559.32544
775.0,773.84814
815.0,814.8165
548.0,547.78705
719.0,718.91266
595.0,595.2403
403.0,403.12045
496.0,497.21826
674.0,673.81036
740.0,739.9182
697.0,697.09125
607.0,606.7537
581.0,580.0283
634.0,634.08936
712.0,711.35724
650.0,649.8431
684.0,683.3916
574.0,574.0907
558.0,557.26416
746.0,745.7479
675.0,675.11743
798.9999999999999,798.6618
651.0,651.0904
706.0,706.1296
691.0,690.95416
838.0,836.7801
571.0,571.4434
663.0,662.95074
783.0,782.8929
597.0,596.53503
789.0,788.2546
696.0,695.88776
770.0,769.8197
522.0,522.2509
727.0,727.10944
653.0,653.2896
505.00000000000006,504.6432
716.0,716.0445
724.0,724.0709
409.0,409.91522
632.0,631.6768
656.0,655.8103
669.0,668.76013
435.00000000000006,434.90225
712.0,711.70483
533.0,532.9344
789.0,788.1924
505.00000000000006,504.9658
682.0,682.5393
674.0,674.08093
694.0,693.6074
540.5,540.37604
711.0,711.5479
694.0,693.91077
666.0,666.1297
740.0,739.999
640.0,640.1947
480.00000000000006,481.11667
688.0,688.2336
679.0,679.0256
673.0,672.88464
521.0,521.26196
360.0,359.98773
652.0,651.95245
700.0,699.8586
707.0,707.1715
606.0,606.1979
829.9999999999999,829.9746
425.79999999999995,426.1274
435.00000000000006,434.83536
666.0,665.92017
685.0,685.00635
698.0,697.9797
640.0,640.754
648.0,648.1607
546.0,589.808
711.0,711.0594
510.00000000000006,509.98892
434.0,433.82623
695.0,695.0942
675.0,674.64075
676.0,675.9142
782.0,781.8422
685.0,684.9847
640.0,640.66034
582.0,582.0296
706.0,705.75134
712.0,712.10345
523.0,523.71484
618.0,617.984
684.0,683.7625
560.0,560.3386
673.0,673.29175
677.0,677.0536
684.0,684.4969
529.0,528.9509
733.0,733.2424
703.0,703.5717
606.0,605.97375
567.0,567.5495
643.0,642.8379
738.0,737.7325
649.0,649.28577
715.0,714.923
661.0,660.47687
557.0,556.7737
777.0,777.0624
537.0,536.7937
689.0,689.06836
716.0,715.77625
638.0,637.954
785.0,785.14606
678.0,677.921
533.0,533.0451
671.0,671.659
769.0,769.16077
818.9999999999999,818.63574
704.0,704.64294
608.0,607.6899
703.0,702.7985
414.99999999999994,414.64072
643.0,642.75385
802.0000000000001,801.32666
502.0,501.88358
379.0,379.10486
759.0,759.2836
706.0,705.9678
750.0,749.80084
745.0,744.5873
373.0,372.81
723.0,722.9382
672.0,672.2662
642.0,642.4132
683.0,682.5764
683.0,682.84796
568.0,568.04877
493.0,493.3817
480.00000000000006,480.98557
731.0,731.1699
690.0,689.82367
540.0,540.3255
740.0,739.89307
682.0,682.2503
678.0,678.1376
728.0,727.8554
766.0,765.3318
355.0,355.15536
765.0,764.78894
754.0,754.01013
802.0000000000001,801.4063
745.0,744.70135
794.0,793.9186
694.0,693.79694
525.0,525.2712
554.0,554.0526
720.0,720.0897
654.0,654.3991
688.0,687.7726
646.0,646.1007
688.0,688.2216
785.0,785.0383
697.0,696.8031
621.0,621.2418
532.0,532.1607
569.0,568.9576
493.0,493.11316
883.0,882.8054
790.0,789.44574
708.0,708.0303
680.0,680.02057
1089.0,1088.2351
913.0,912.9855
716.0,715.96747
709.0,708.8927
743.0,742.95197
658.0,658.30945
843.0,842.6666
727.0,726.94965
733.0,733.1885
692.0,691.9607
478.99999999999994,479.13995
530.0,531.0098
442.0,442.1802
718.0,717.75665
670.0,670.24335
708.0,707.9679
666.0,665.99384
528.0,528.51294
750.0,749.8736
726.0,725.6155
1026.0,1025.794
674.0,673.56195
399.99999999999994,400.053
606.0,606.4419
641.0,641.2028
688.0,687.9945
796.0,795.4015
728.0,727.8554
572.0,572.7296
735.0,734.34973
731.0,731.08704
710.0,710.269
640.0,640.0258
691.0,690.5434
784.0,784.20013
688.0,688.1768
670.0,669.8467
581.0,581.065
652.0,651.89105
684.0,684.21533
625.0,624.8007
712.0,711.9856
804.0,803.679
456.0,455.9587
732.0,732.5948
363.0,363.18646
667.0,666.97363
538.0,537.8589
602.0,602.67303
795.0,794.8648
699.0,699.0901
651.0,651.52466
752.0,751.5334
693.0,693.1695
709.0,708.8927
633.0,633.10144
699.0,699.1733
404.99999999999994,404.72775
632.0,632.22925
794.0,793.324
607.0,606.8898
686.0,686.4719
743.0,742.18756
682.0,682.127
720.0,720.34674
891.0000000000001,890.9221
683.0,683.1069
662.0,662.1927
688.0,687.9853
805.0,804.5597
739.0,738.8971
613.0,612.8728
350.0,350.71036
717.0,716.9966
681.0,681.5467
697.0,696.959
478.0,478.52557
688.0,688.07465
728.0,727.9344
690.0,689.6645
649.0,649.05505
700.0,699.69586
675.0,674.8088
685.0,684.7394
360.0,360.15335
408.0,407.7191
737.0,736.9365
688.0,687.90845
532.0,532.15155
614.0,614.4017
576.0,576.70056
695.0,694.9367
731.0,730.59265
712.0,712.03326
391.0,391.04556
617.0,617.1751
700.0,699.963
505.00000000000006,504.73877
764.0,764.0623
553.0,552.90564
695.0,694.98096
553.0,552.99347
541.0,541.1822
409.99999999999994,410.20538
468.0,468.01285
723.0,722.9241
395.0,395.0186
632.0,631.30927
382.0,382.62894
641.0,641.0836
366.0,366.26254
635.0,635.0556
703.0,702.88794
443.0,443.231
710.0,709.85706
634.0,633.8039
535.5,535.35065
344.0,343.997
594.0,593.8975
535.0,534.936
501.0,500.9062
689.0,689.04486
699.0,699.08374
403.0,402.70203
651.0,651.29364
691.0,691.01154
687.0,687.39575
630.0,630.22577
694.0,693.7182
706.0,706.0196
662.0,662.11743
530.0,530.0661
498.0,498.06958
656.0,655.79456
657.0,657.2397
782.0,781.9315
775.0,775.0499
576.0,576.077
629.0,629.5633
804.0,804.12683
688.0,687.87946
692.0,692.0476
548.0,547.7074
712.0,717.91565
606.0,606.2978
726.0,725.3887
557.0,556.8022
436.0,434.90512
634.0,633.9702
582.0,581.90656
691.0,690.9287
577.0,577.0647
759.0,759.54083
721.0,717.91565
685.0,685.0676
645.0,644.7649
676.0,676.32336
777.0,776.85144
733.0,733.1252
505.00000000000006,504.75186
737.0,737.1116
911.0000000000001,910.3226
457.0,456.09482
731.0,731.0762
682.0,682.46814
745.0,745.2337
560.0,559.8258
754.0,754.0016
606.0,606.13885
854.0,852.4907
678.0,678.3086
715.0,714.91833
862.0,862.3939
679.0,678.81
399.99999999999994,400.34735
617.0,617.07806
708.0,708.0168
700.0,700.03906
497.5,498.79456
433.0,433.05795
493.0,492.63895
690.0,690.16266
567.0,566.38727
530.0,530.25543
704.0,703.75446
419.99999999999994,419.94122
682.0,681.8576
432.0,432.93173
636.0,637.2567
588.0,587.662
708.0,707.4517
548.0,547.95087
740.0,739.8839
622.0,622.9219
698.0,698.08997
604.0,603.98126
550.0,550.224
662.0,661.62335
536.0,535.2154
670.0,670.1406
613.0,613.3971
689.0,688.9875
694.0,694.0508
390.0,391.11337
539.0,539.0187
733.0,733.0894
703.0,702.76807
755.0,755.0046
714.0,713.9382
693.0,692.8235
529.0,529.0264
590.0,590.3274
763.0,763.3255
381.0,380.53876
558.0,558.1182
829.9999999999999,829.7968
688.0,687.9445
683.0,682.80634
691.0,690.871
682.0,682.4402
703.0,702.9148
440.00000000000006,439.1382
483.99999999999994,484.25992
661.0,660.8354
450.00000000000006,450.1856
590.0,589.08826
649.0,648.94183
360.0,359.6502
746.0,745.37714
522.0,521.69025
433.8,433.51584
629.0,629.1286
728.0,727.68195
704.0,703.9805
693.0,693.10846
607.0,606.526
738.0,737.8065
634.0,633.8039
418.0,418.2368
432.0,432.22186
848.0,848.2866
670.0,670.31793
835.0,835.4456
468.0,468.34952
653.0,653.5176
723.0,723.0453
713.0,712.79596
685.0,685.5539
668.0,667.79706
360.0,360.68454
637.0,637.10657
721.0,721.06036
548.0,548.40674
673.0,673.19446
635.0,635.2036
637.0,637.00476
334.0,334.16113
694.0,693.93646
801.0000000000001,801.21906
738.0,737.5919
684.0,684.1311
587.0,587.8655
708.0,707.99976
456.0,455.9709
646.0,645.59485
668.0,668.2189
723.0,722.7521
666.0,666.3929
730.0,729.77637
707.0,706.5973
742.0,741.79913
742.0,741.7156
717.0,717.00555
694.0,694.0036
818.0,817.8744
672.0,672.001
699.0,699.13715
708.0,707.8865
639.0,639.1632
681.0,680.8035
550.0,550.37854
698.0,697.91187
765.0,765.3234
617.0,616.9632
562.0,562.45215
748.0,748.1331
553.0,554.422
605.0,604.8326
530.0,530.00024
568.5,567.60187
733.0,732.6971
684.0,683.76215
421.4,422.35214
732.0,732.0334
1035.0,1035.0782
699.0,698.24615
797.0,796.94464
563.0,563.3605
451.0,450.86084
431.2,430.43665
706.0,705.9822
689.0,688.7563
580.0,579.74615
735.0,734.61334
527.0,526.8461
675.0,675.20245
570.0,570.33307
867.0,866.66315
618.0,618.31726
696.0,695.7823
754.0,753.6917
888.0,887.8333
560.0,558.99457
532.0,532.18384
640.0,639.8789
793.0,792.78656
580.0,580.85223
681.0,681.09033
700.0,699.8986
703.0,703.0794
798.9999999999999,799.1255
785.0,785.0547
650.0,649.9424
534.0,533.78595
688.0,688.09186
736.0,735.82935
536.0,536.226
515.0,514.63855
551.0,551.0132
796.0,796.4823
668.0,668.20294
569.0,568.59314
543.0,542.9969
505.00000000000006,505.31546
686.0,685.7372
477.0,477.9877
528.0,527.8921
530.0,530.2219
514.0,513.7996
567.0,567.4233
740.0,739.8839
490.00000000000006,490.1445
745.0,744.7051
721.0,721.06036
732.0,731.93005
510.00000000000006,510.31625
718.0,717.8939
688.0,687.9041
675.0,675.0959
668.0,668.27386
972.0,971.061
685.0,684.9221
695.0,695.3655
634.0,633.8461
428.0,429.0105
654.0,653.91223
823.0,823.1266
566.0,565.7599
532.0,532.5174
747.0,746.9024
818.0,817.8838
848.0,847.00665
529.0,529.5599
645.0,645.4234
526.0,526.3392
699.0,699.11536
897.9999999999999,898.1132
787.0,786.0858
789.0,788.62274
443.0,443.35992
619.0,619.3333
543.0,543.3465
500.00000000000006,500.15033
561.0,560.96124
651.0,651.1727
611.0,610.77484
684.0,683.8233
1052.0,1051.2263
432.0,432.04718
778.0,777.64667
581.0,580.6586
423.6000000000001,424.22543
688.0,688.2313
683.0,683.1706
705.0,704.7922
530.0,530.83356
826.0,826.1972
660.0,659.8566
694.0,694.11176
706.0,705.83136
553.0,552.9643
1041.0,1040.6898
723.0,723.0399
731.0,731.005
409.0,408.41833
705.0,704.76373
422.0,422.07712
981.0000000000001,981.30054
646.0,646.7544
597.0,596.916
428.0,427.86795
563.0,562.0558
636.0,635.37573
673.0,673.13794
602.0,601.8726
696.0,695.7823
667.0,667.1191
728.0,727.6672
700.0,699.963
483.0,482.30765
774.0,773.47205
709.0,709.0029
557.0,558.7873
688.0,688.08734
664.0,664.09247
635.0,635.3142
570.0,570.2165
680.0,680.01215
485.00000000000006,483.53098
724.0,723.0873
758.0,757.8239
620.0,619.9617
631.0,631.1847
573.0,572.9246
654.0,654.34924
492.0,492.0107
448.0,447.416
720.0,719.65027
724.0,723.69653
604.0,603.8077
590.0,590.89856
682.0,682.0215
680.0,679.91125
895.0,895.00183
563.0,562.84814
584.0,584.60596
590.0,590.20325
716.0,715.4023
780.0,779.98804
905.0,904.9039
578.0,579.00977
544.0,544.10474
600.0,599.8605
567.0,567.2505
403.0,403.34357
731.0,730.95105
365.0,365.10678
727.0,726.9096
732.0,731.93005
678.0,678.04663
664.0,664.2227
662.0,662.1855
710.0,710.11725
672.0,672.03
721.0,717.91565
641.0,640.9072
761.0,760.74475
628.0,628.00714
922.0,921.6453
683.0,683.472
680.0,680.155
704.0,703.9454
547.0,547.1138
412.0,412.08438
663.0,663.0037
617.0,616.86945
684.0,684.02515
678.0,678.26904
688.0,688.3281
848.0,847.41986
1046.0,1044.2976
688.0,688.27545
668.0,668.2916
549.0,548.9725
370.0,369.97974
779.0,778.94257
643.0,643.62805
561.0,561.3784
419.0,419.09717
371.0,371.0531
682.0,682.16437
730.0,729.4348
688.0,688.00226
512.0,512.31824
715.0,714.91833
769.0,768.6895
741.0,741.4002
360.0,360.27792
786.0,785.756
606.0,606.0284
641.0,640.8204
730.0,730.09827
621.0,620.59174
981.0000000000001,980.8595
612.0,612.098
596.0,595.8378
720.0,720.0476
666.0,666.00824
650.0,649.9268
674.0,673.58734
1021.0,1021.2564
699.0,698.5127
512.0,512.48834
745.0,744.7995
595.5,595.4363
524.0,524.3063
694.0,694.04645
594.0,594.4499
539.0,539.2944
762.0,761.9784
565.0,565.03845
500.00000000000006,499.8581
688.0,687.93866
679.0,678.9455
408.0,407.84247
718.0,717.774
747.0,746.59314
532.0,532.4027
633.0,633.38715
436.0,436.11652
680.0,679.9544
574.0,572.5612
714.0,714.6104
676.0,676.2677
702.0,701.87756
554.0,554.4971
536.0,535.4898
505.00000000000006,505.02676
666.0,666.1831
630.0,630.3396
632.0,631.93396
689.0,689.0608
744.0,743.8108
779.0,778.2148
670.0,669.86993
731.0,730.9435
765.0,764.8806
671.0,670.8596
552.0,552.07446
710.0,709.479
774.0,774.06445
541.0,541.6066
686.0,685.90906
643.0,642.8143
700.0,700.14136
681.0,681.2479
597.0,596.8458
500.00000000000006,499.88162
445.00000000000006,444.86234
700.0,700.10547
704.0,703.94415
362.0,360.97467
691.0,690.871
793.0,792.5109
574.0,574.04736
694.0,694.0323
691.0,690.9623
698.0,697.8421
728.0,728.0083
703.0,703.063
627.0,627.2251
607.5,606.9641
588.0,587.9772
593.0,593.3389
713.0,712.86926
550.0,550.2157
677.0,677.1154
781.0,780.7673
621.0,621.0855
643.0,643.1892
1039.0,1039.1484
730.0,728.96124
554.0,553.99286
750.0,749.866
774.0,773.3771
686.0,685.9507
684.0,683.8606
860.0000000000001,859.6587
686.0,685.65796
818.0,818.0566
692.0,691.96606
630.0,630.22577
698.0,697.9965
1089.0,1088.0747
552.0,551.8494
1026.0,1025.8689
567.0,567.00934
634.0,633.62476
639.0,638.9988
720.0,719.55365
434.0,434.694
785.0,785.0114
595.0,595.7414
573.0,572.93695
609.0,609.215
722.0,722.04596
948.9999999999999,948.86005
382.0,382.3759
365.0,365.1277
532.5,532.45685
708.0,707.9985
731.0,730.92975
664.0,664.7515
505.00000000000006,505.33032
793.0,792.1386
361.0,361.8227
384.0,385.26645
631.0,630.7477
608.0,607.9332
567.0,566.6679
607.0,606.5673
654.0,654.2001
467.0,466.9393
675.0,675.1
723.0,722.7521
399.99999999999994,400.26352
680.0,680.1026
478.99999999999994,479.74078
922.0,921.58704
670.0,670.28253
750.0,750.1726
706.0,706.06726
430.00000000000006,431.545
688.0,687.8065
708.0,707.91797
891.0000000000001,890.6805
757.0,756.5175
564.0,563.5795
652.0,651.9245
548.5,548.3941
671.0,670.6667
735.0,734.4165
505.00000000000006,505.36694
698.0,697.94464
583.0,582.57947
681.0,681.49255
679.0,679.0458
744.0,743.8108
557.0,556.8422
688.0,687.84094
762.0,761.2612
617.0,617.0772
666.0,666.122
565.0,564.90594
811.0000000000001,810.5333
675.0,675.0326
637.0,637.18634
785.0,784.74347
549.0,549.3708
